Name	Mean(log(uterus_black))	Mean(log(uterus_white))	logFC	M-W U test pval	Adj pval
RXFP1	5.346163258671701	6.213520836537201	-0.8673575778655005	0.1646586252098079	0.8599493053002827
CYTL1	7.002317742419009	7.869273662046786	-0.8669559196277774	0.20274312800766858	0.8731858049525212
GTF2A1L	3.7076687024458077	4.5737876690971495	-0.8661189666513418	0.07064832358384376	0.8087035003827546
PIK3R2	1.7007833186139356	2.5667670197071515	-0.8659837010932159	0.19376966963431652	0.8705567537935384
GREM2	7.10075161699741	7.964716213997129	-0.8639645969997183	0.20734174464149147	0.8731858049525212
HMGA2	2.141786949608134	3.0054753278885364	-0.8636883782804023	0.08943855122274635	0.8159621337305715
CDX2	0.11112020551764724	0.9740751847554023	-0.8629549792377551	0.1569788904808005	0.8557017520012986
PI3	2.907170061105027	3.769577195802473	-0.8624071346974458	0.07370638215106295	0.8132242648758496
PCDHGB4	5.570780334910832	6.431030766891165	-0.860250431980333	0.040779986555308234	0.7404637239733535
PIP5K1B	6.220016094035566	7.0798631670769625	-0.8598470730413963	0.06965239566094505	0.8059145043056744
MDGA1	5.93763137984225	6.796033791613219	-0.8584024117709692	0.0536115103345165	0.7773668998504892
RAET1G	3.5213059920106096	4.379127958705814	-0.8578219666952043	0.18296734299072248	0.8675348218034465
TSLP	3.4221143116964257	4.278004291352432	-0.8558899796560064	0.09313894922749077	0.819057345557582
C1orf106	3.6199776198244598	4.475305324020245	-0.8553277041957852	0.15139960275063602	0.8504903039156642
EHF	4.738506220827839	5.592636532264259	-0.8541303114364203	0.01556811533290714	0.6993518017777718
HS3ST3A1	3.538531286446614	4.392094257293249	-0.8535629708466352	0.34103879949321125	0.9200116451444769
MARCH10	3.6492505685912775	4.49916874748325	-0.8499181788919721	0.1495738034955988	0.8504903039156642
SCNN1B	4.828444853003405	5.67627891755209	-0.8478340645486853	0.20274312800766858	0.8731858049525212
A2ML1	1.6176042068273235	2.4642146774953777	-0.8466104706680542	0.10090790775590397	0.81979487117949
C20orf26	3.4715076214951615	4.317598987348567	-0.8460913658534053	0.02602156097267372	0.7337034768017178
LINC00908	6.455375135083263	7.300457007500735	-0.845081872417472	0.1022515564689821	0.81979487117949
MIA-RAB4B	0.5275256577944585	1.369966599843897	-0.8424409420494385	0.04754330175909227	0.7571665589150973
DNAJB13	4.555431380941275	5.39775408197875	-0.8423227010374745	0.20047188086502143	0.8728170916360914
KAAG1	0.581469245298684	1.4234053657703085	-0.8419361204716245	0.39577924440179446	0.9327298137663504
SMKR1	4.112321304049253	4.9535610814253594	-0.8412397773761064	0.32182526481090057	0.9115212632560065
RAPGEF3	8.908460070216064	9.749412005800329	-0.8409519355842647	0.057722927123583845	0.7804379723642977
SH3GL3	2.8989388649822008	3.7393658654152135	-0.8404270004330128	0.1495738034955988	0.8504903039156642
ATP8A2	1.60594969966534	2.4454096286055544	-0.8394599289402145	0.15887288073823558	0.8570476611388468
PIWIL2	3.272395912926243	4.111335791670286	-0.8389398787440432	0.028255271520658876	0.7337034768017178
TP53TG3	1.3452874698400499	2.183515170344327	-0.8382277005042771	0.20966922948715616	0.8731858049525212
B3GNT3	1.8595424889201202	2.697265482785801	-0.8377229938656807	0.18296734299072248	0.8675348218034465
CPA6	2.418811595553603	3.2564365579784593	-0.8376249624248562	0.17670388861935304	0.8650890375095853
ATAD3C	5.929983783810091	6.767342374465357	-0.8373585906552661	0.1495738034955988	0.8504903039156642
FAM27A	5.267509636866919	6.102730452738817	-0.8352208158718986	0.5117036972995214	0.949770458134823
GJB1	3.76305476414741	4.594996815203597	-0.831942051056187	0.5756915428526264	0.9601532974471874
ZNF788	2.254971629598562	3.0854602263139297	-0.8304885967153677	0.007885938117992208	0.666904901282556
NTS	3.7367949200698196	4.566251890575115	-0.8294569705052957	0.49123037695640703	0.9469453682399468
IQCA1	4.732412641329026	5.561170410594023	-0.828757769264997	0.14597266709129952	0.8463719239308332
DPP4	6.284600743386947	7.1119101267322815	-0.8273093833453347	0.13222882682924997	0.8443728591214237
RP4-583P15.14	4.091528482256201	4.917362899465722	-0.8258344172095216	0.3993681650734089	0.9327298137663504
SMIM1	6.213062779994159	7.0382409260802605	-0.8251781460861016	0.07267522268501636	0.8124991746712817
UGT1A6	0.1827624947850594	1.0078763970700375	-0.825113902284978	0.12574383546976098	0.8422385919732575
ARHGDIG	2.0153434117532525	2.839399925736861	-0.8240565139836087	0.08943855122274635	0.8159621337305715
CLDN10	7.7568717171837855	8.579226219828143	-0.8223545026443579	0.37120640742165145	0.929010731340266
C1orf158	0.6746048178454669	1.495716603832847	-0.8211117859873802	0.41025181141907885	0.9327298137663504
CTB-50L17.14	1.9103037941160304	2.726376406381618	-0.8160726122655875	0.050501079850468145	0.7709351770634751
GFRA1	5.763072067317121	6.578942851533472	-0.8158707842163508	0.14597266709129952	0.8463719239308332
LRRC37A	4.057676421635704	4.873384364843092	-0.8157079432073884	0.003565521823977069	0.6366204260614744
FAAH	7.108487735583028	7.9239740360478015	-0.8154863004647739	0.030159373379095245	0.7337034768017178
TAGAP	6.3484678786275826	7.1635410021673795	-0.815073123539797	0.05281928045917261	0.7745126696638096
VIP	3.7625432722424255	4.576609121991702	-0.8140658497492761	4.027668405056639E-4	0.3579031138283608
PEG10	8.165448422905708	8.97882078164235	-0.8133723587366415	0.37812871109544055	0.9303539700716243
TEX38	1.2714328115917652	2.084432263377482	-0.8129994517857169	0.0657833042480146	0.7997633758109758
NUDT13	4.856922796451571	5.669275219197648	-0.812352422746077	0.007590069580578285	0.666904901282556
CYP26A1	0.9426396815584078	1.7540965459087376	-0.8114568643503298	0.036546670407246906	0.7337034768017178
ZDHHC15	5.410063771531772	6.221176956875303	-0.8111131853435314	0.12734137581135052	0.8439378225168543
ZNF90	6.0192517131602115	6.829544430896631	-0.8102927177364192	0.22649268358454477	0.8736914204489142
GCNT2	5.455353321140536	6.264289013895159	-0.8089356927546225	0.14597266709129952	0.8463719239308332
HSPA4L	4.22998074071305	5.037647928297922	-0.8076671875848715	0.06391622112393713	0.7961985082825875
SDR42E1	5.347821929107549	6.154920314015977	-0.8070983849084286	0.27411057423506346	0.8914467460658886
DNAI2	1.8923999711598944	2.6991525920183	-0.8067526208584055	0.1686030287953234	0.8599493053002827
CRIP3	4.585776198763158	5.3913600131782555	-0.8055838144150975	0.21676505922224387	0.8736914204489142
ALOX15	1.4498156871167251	2.254270405244498	-0.8044547181277728	0.09439937229987727	0.819057345557582
AMY1C	0.0	0.801184643625801	-0.801184643625801	0.31558091013114764	0.9062377066080828
WDR66	5.861524666382186	6.662053235549529	-0.8005285691673434	0.04542175615653099	0.7533889099478528
SLC16A12	3.65390647835455	4.452553507293792	-0.798647028939242	0.1441971667295281	0.8463719239308332
RP11-368I7.4	2.559945404022164	3.3570881455173764	-0.7971427414952124	0.13388987825124432	0.8445463187987361
HSPA1A	11.826154076590173	12.621764337745073	-0.7956102611549003	0.042063272515932226	0.7444667823713875
C8orf4	9.60538729908037	10.4007359163252	-0.7953486172448301	0.15139960275063602	0.8504903039156642
RP11-279O9.4	4.226073889308855	5.020913884204455	-0.7948399948955993	0.14597266709129952	0.8463719239308332
PLEKHN1	2.4116698903377163	3.2052807606381752	-0.793610870300459	0.003870714406522424	0.6511444038908989
C11orf16	0.9039297320499121	1.6972028525346377	-0.7932731204847255	0.30333251233340364	0.9029571289009394
ZNF600	6.123867592013176	6.915587547737432	-0.7917199557242558	0.01167502976411483	0.6853255902997455
SPATC1L	7.190026011001394	7.980727871227321	-0.7907018602259273	0.08943855122274635	0.8159621337305715
C6ORF165	2.952912474345512	3.7435085451849983	-0.7905960708394861	0.3542475473653862	0.9241593371463135
DNAH2	3.0090811309723855	3.799039823372246	-0.7899586923998605	0.10360940418204001	0.81979487117949
TDO2	2.379780862115152	3.168738010771076	-0.7889571486559239	0.1646586252098079	0.8599493053002827
WDR72	2.7139060654143665	3.502017397063996	-0.7881113316496293	0.3003204557081782	0.9009118990870272
TMEM125	4.276893947574065	5.063954038973595	-0.78706009139953	0.1686030287953234	0.8599493053002827
AC027307.3	4.000832307653328	4.78780918908189	-0.7869768814285623	0.023942175840526048	0.7337034768017178
SULT1C4	6.75230902753316	7.538086295824057	-0.7857772682908966	0.05441363769725671	0.7790638312385922
CNTN4	6.644592451023785	7.429714165548866	-0.7851217145250811	0.04542175615653099	0.7533889099478528
ECHDC3	7.204663182974406	7.988824299866686	-0.78416111689228	0.1022515564689821	0.81979487117949
RP11-527L4.2	0.41542310453162834	1.1992576310930942	-0.7838345265614659	0.15139960275063602	0.8504903039156642
NCMAP	2.267696071959072	3.050313704106795	-0.7826176321477232	0.29435634181949877	0.897057847593158
HIST1H2AE	4.565395970092364	5.346618119362992	-0.7812221492706275	0.18296734299072248	0.8675348218034465
CAPN8	2.2867648393313553	3.0675874080820678	-0.7808225687507124	0.21916830684042599	0.8736914204489142
MAPK4	3.5852772765114582	4.365259930458562	-0.7799826539471035	0.23652779801945012	0.8767849089212753
RBBP8NL	0.7661794576267325	1.545806039439002	-0.7796265818122696	0.3094166661370834	0.90509096108072
ERC2	2.5072324391806933	3.286758711748832	-0.7795262725681389	0.15139960275063602	0.8504903039156642
IDI2	1.8960396339578567	2.6754416263065974	-0.7794019923487407	0.19821926248257216	0.8728165397322544
SNRPN	8.363846612728704	9.142938809177435	-0.7790921964487314	0.10498154415434424	0.81979487117949
TEPP	3.499253588157788	4.277040829536181	-0.7777872413783924	0.241661572704448	0.8798761619538998
MAP3K15	2.436849299850475	3.2134397078767463	-0.7765904080262711	0.051264154500695325	0.7715890758402176
SPACA5	0.9039376897199376	1.6796658274019078	-0.7757281376819702	0.11798922957272129	0.8355104126264463
TMCC3	6.769203058562277	7.5435275917298386	-0.7743245331675617	0.031152088483960894	0.7337034768017178
AC090616.2	1.455234529206123	2.22886425640031	-0.773629727194187	0.07474947394037845	0.8132242648758496
PCDH9	1.7959946880414035	2.569496112504626	-0.7735014244632226	0.08703806649693657	0.8159621337305715
HOXB6	7.287697263514001	8.061174385063685	-0.7734771215496838	0.07165590123038779	0.8090497664028657
NPM2	6.273849836491262	7.047204923186899	-0.7733550866956369	0.06391622112393713	0.7961985082825875
CYP26B1	4.868329461183321	5.640996602151286	-0.7726671409679646	0.1686030287953234	0.8599493053002827
KRT19	10.73692644186003	11.507941265797074	-0.771014823937044	0.22649268358454477	0.8736914204489142
SLC6A20	3.2016561559566554	3.972524892316943	-0.7708687363602875	0.21676505922224387	0.8736914204489142
MESP1	3.7552251469680944	4.525051100761952	-0.7698259537938577	0.09065863317003886	0.8159621337305715
ARMC3	2.880726874313959	3.6502316042023963	-0.7695047298884372	0.5756915428526264	0.9601532974471874
SECTM1	7.973076427398037	8.741770265295528	-0.7686938378974917	0.18296734299072248	0.8675348218034465
POU5F1B	4.031610098460205	4.798815067533631	-0.7672049690734264	0.155102066592696	0.8551979524027185
L3MBTL4	5.7263321002287615	6.492236165089291	-0.7659040648605293	0.22649268358454477	0.8736914204489142
NTNG1	2.4681355065851895	3.233635920338802	-0.7655004137536126	0.22403206930233066	0.8736914204489142
ZNF681	4.251321714015527	5.016634449650586	-0.7653127356350593	0.10090790775590397	0.81979487117949
HOXA4	6.527676326596387	7.292932634353572	-0.765256307757185	0.23147161781605596	0.8736914204489142
C1orf173	3.846361079434133	4.61104712478833	-0.764686045354197	0.19821926248257216	0.8728165397322544
ESRP1	4.950754013747874	5.714514793661144	-0.7637607799132704	0.1389699448801499	0.8445463187987361
OLFM3	0.527113114101647	1.2885334331900855	-0.7614203190884385	0.19376966963431652	0.8705567537935384
ZNF165	4.6391585807209434	5.399250086292449	-0.7600915055715056	8.609992594169613E-4	0.4691799170413635
PDZD4	7.027705587470472	7.787511148771268	-0.7598055613007952	0.08585747433789082	0.8159621337305715
PCDHGB6	6.363101324675544	7.1227979443510465	-0.7596966196755028	0.06965239566094505	0.8059145043056744
RP11-724O16.1	1.1326777762679243	1.8922181498071193	-0.759540373539195	0.030159373379095245	0.7337034768017178
DMKN	10.063846607572499	10.822353957919097	-0.7585073503465978	0.12734137581135052	0.8439378225168543
C10orf99	1.03139949817032	1.7887538612474065	-0.7573543630770865	0.2629788576815958	0.8874800050174402
NOX1	1.0422528455561315	1.799471816575408	-0.7572189710192765	0.01886840144027324	0.726660471734614
HIST1H3G	0.0	0.75602314299873	-0.75602314299873	0.4516390495668987	0.936959781397376
LCN12	6.2946167800477175	7.050010963328186	-0.7553941832804689	0.21201557377004443	0.8731858049525212
KNDC1	5.9292272407523585	6.683541834014833	-0.7543145932624746	0.13556702457235226	0.8445463187987361
KIF1A	3.3326483331654426	4.086934817226989	-0.754286484061546	0.4325407398077189	0.9347496084055918
NUP62CL	4.629354344563625	5.381153731573276	-0.7517993870096511	0.10498154415434424	0.81979487117949
CRYBA2	0.0	0.7508857081096534	-0.7508857081096534	0.4029765961643966	0.9327298137663504
NPDC1	11.499999591370088	12.250735251816963	-0.7507356604468747	0.03771616931724586	0.7337034768017178
PAEP	2.268466009672119	3.0183817156934176	-0.7499157060212984	0.7379820733946929	0.9808940091906584
GJB6	1.872962544971623	2.622836886061462	-0.749874341089839	0.04473254598662013	0.7533889099478528
GNG4	7.006147760492165	7.754697275886529	-0.7485495153943642	0.12259564111209487	0.8368485067216911
RASGRF1	3.659839861650656	4.407117983563393	-0.7472781219127369	0.13726035166395412	0.8445463187987361
CDH24	6.900000303587318	7.647061259713729	-0.7470609561264103	0.0028959201969740445	0.5978016835012748
C8orf34	2.464905153063266	3.2117527822537597	-0.7468476291904937	0.20047188086502143	0.8728170916360914
CDH23	6.308482622780984	7.053968911957964	-0.7454862891769798	0.09957836458964131	0.81979487117949
PDZK1IP1	5.922286042421268	6.665289160018555	-0.7430031175972873	0.241661572704448	0.8798761619538998
ST6GALNAC1	6.766999021329462	7.5097103079363725	-0.7427112866069105	0.28555999816847455	0.8958860786639549
CBLN1	5.953784828489452	6.696447123323984	-0.742662294834532	0.07267522268501636	0.8124991746712817
MGAT5B	3.448623056051098	4.189753971414908	-0.7411309153638101	0.2143808324161166	0.8736914204489142
RP11-680G10.1	1.3115658967910164	2.0525399574202283	-0.7409740606292119	0.15139960275063602	0.8504903039156642
GPR98	1.663943338123159	2.404569667751556	-0.7406263296283968	0.23147161781605596	0.8736914204489142
TEKT4	1.629150918591845	2.3694135563528924	-0.7402626377610475	0.23399002991371576	0.8755755958061622
CCSER1	3.753670495048278	4.493654373332532	-0.7399838782842543	0.12416195345355441	0.8412341876101684
FKBP1B	6.845430192582703	7.585152031970224	-0.7397218393875207	0.08353511666676461	0.8159621337305715
SLC16A14	5.896168248438881	6.635742671645382	-0.7395744232065002	0.04826874450364749	0.7571665589150973
GPRC5A	6.383102985184682	7.121322565403947	-0.7382195802192646	0.24687326984382685	0.8819254590811642
SGSM1	4.476317100303958	5.213525554148743	-0.7372084538447847	0.2442576612843682	0.880700955713901
TMEM144	5.82612374725071	6.5616242219453635	-0.7355004746946534	0.0383127611705707	0.7337034768017178
FAM84A	6.325474826672683	7.059994171360273	-0.7345193446875902	0.241661572704448	0.8798761619538998
MYRIP	5.950813568878246	6.685278732548545	-0.7344651636702988	0.1424382684225094	0.8449790698732056
HS3ST6	0.3076187613685825	1.0418541119335867	-0.7342353505650041	0.1666220527407819	0.8599493053002827
MOGAT1	0.0	0.7340962702153058	-0.7340962702153058	0.20966922948715616	0.8731858049525212
CEACAM7	0.5624212333511274	1.2960657006509089	-0.7336444672997815	0.10498154415434424	0.81979487117949
CACNA2D3	3.674417826425354	4.40791357045004	-0.7334957440246859	0.10360940418204001	0.81979487117949
CSF2	0.0	0.7326406212298627	-0.7326406212298627	0.4516390495668987	0.936959781397376
SLCO4A1	6.386911620574633	7.119267267996233	-0.7323556474216	0.155102066592696	0.8551979524027185
GAL3ST1	5.653376748401157	6.3845074684451415	-0.7311307200439847	0.3542475473653862	0.9241593371463135
TP63	1.2850036826370028	2.0160034431282945	-0.7309997604912917	0.060313257749140536	0.7919430786786932
AC026703.1	6.247706738439577	6.97780271250274	-0.730095974063163	0.2685050970594166	0.8874800050174402
CBLC	2.8115611585589906	3.541613713791391	-0.7300525552324002	0.41025181141907885	0.9327298137663504
TOMM20L	1.456997129163813	2.1861026433835096	-0.7291055142196965	0.1627126712853364	0.8599493053002827
BIRC3	6.613855398514361	7.342786463756541	-0.7289310652421799	0.13388987825124432	0.8445463187987361
TDRD10	5.787679877095288	6.515331057978055	-0.7276511808827673	0.12259564111209487	0.8368485067216911
PIP	1.7870221015305654	2.5117121558867783	-0.7246900543562129	0.34103879949321125	0.9200116451444769
RAB3A	6.073836904630734	6.798392002321121	-0.724555097690387	0.028721316824991017	0.7337034768017178
OXGR1	3.219866430547938	3.9441920381874565	-0.7243256076395186	0.23399002991371576	0.8755755958061622
