Name	Mean(log(lung_black))	Mean(log(lung_white))	logFC	M-W U test pval	Adj pval
ABI3BP	10.417692422583693	11.021858373060207	-0.6041659504765136	0.0071714346531421835	0.10267780495520867
NEFH	3.0923932240484993	3.6961036108302765	-0.6037103867817772	0.10440824352734479	0.3626016268344781
TP53TG3	0.8531258167937518	1.4566646878937501	-0.6035388710999984	0.10815704158086215	0.3678349283418602
FCRL1	4.453709331241071	5.057040891698683	-0.6033315604576117	0.018572487868892762	0.1621025338050879
DIAPH2	7.21127573300023	7.813458024461656	-0.6021822914614257	6.705273592644279E-5	0.010261885938591396
HAVCR1	1.2904985399571915	1.8918832149195968	-0.6013846749624052	0.02106236413707485	0.17325554456386957
MAGEA2B	0.0	0.6012644592774901	-0.6012644592774901	0.5735933889683955	0.8013411168987741
STK32B	4.011289737345505	4.611678481918386	-0.6003887445728804	0.01708904432704106	0.15592468701606804
WISP1	5.056674402616246	5.656776998218533	-0.6001025956022872	0.016301152120495987	0.15193274432879886
RP5-1052I5.2	0.14511851443428922	0.7449004835403292	-0.59978196910604	0.08232303182999634	0.32304827745914527
TENM1	2.6456166208977336	3.2451545074640267	-0.599537886566293	0.02106236413707485	0.17325554456386957
DEFB1	6.821735024441884	7.419647394037395	-0.5979123695955106	0.2420869909792882	0.540636208426094
SPRR2B	0.5982062531349979	1.195986691504344	-0.5977804383693461	0.37458289834708347	0.6632867034221763
HLA-DQA2	8.659703876400489	9.257066407192006	-0.5973625307915178	0.3844951270405287	0.6710517732306764
ANXA8L2	8.580792789716611	9.178078669342394	-0.5972858796257832	0.2591423863736021	0.5573994497030874
SLC2A1	7.109752212692586	7.706542797407798	-0.5967905847152126	0.0351375490978304	0.2184761470532905
LGALS7	2.506941103608443	3.103428646149196	-0.596487542540753	0.21963247349459836	0.5166554646452629
HBA1	13.206923370387955	13.802564979981195	-0.5956416095932404	0.09839032536973824	0.3518328304798101
HIST1H4A	0.2782224777937967	0.8738463853989548	-0.595623907605158	0.08790021243338397	0.3330916913934226
SLC7A2	7.350788419937047	7.946021964072845	-0.5952335441357981	0.044574672471784926	0.24385519226679095
ALDH1A2	7.351552413552194	7.946619103513626	-0.5950666899614321	0.015098818927387514	0.14657650238113765
SESN3	7.2189803378192146	7.813608103801525	-0.5946277659823105	0.003761140010868802	0.07653394623233813
EGLN3	6.835120144946572	7.427214349708859	-0.5920942047622875	0.03390500835600463	0.21544941108847046
MAP1B	6.17896182524173	6.770926086588563	-0.591964261346833	0.016301152120495987	0.15193274432879886
SERPINE1	9.98179445753377	10.57360567471633	-0.5918112171825598	0.026661578463870073	0.19375924460654498
GPR3	4.2756211271548725	4.865713979579232	-0.5900928524243598	0.0015510187760812144	0.049296952792305546
LOX	7.39409619014602	7.983123777422719	-0.589027587276699	0.0015155027777137287	0.04883932292786544
PHLDB2	8.755642182149584	9.34405111446232	-0.5884089323127366	0.0036027662691507922	0.07524493038276861
IL24	4.606617760379133	5.195021341173436	-0.5884035807943029	0.008830404676007375	0.1124610699017107
CT45A5	0.6669578881363699	1.2545970406746594	-0.5876391525382895	0.4513043191220498	0.7243460174363948
SIGLEC5	5.745645610502011	6.3329639280867935	-0.5873183175847823	0.05447646096051384	0.2703338711206752
ALPK3	6.449501132360411	7.036431347609663	-0.5869302152492519	0.04257187778687799	0.2385597040783452
CR2	2.724439860145661	3.3102303630309966	-0.5857905028853354	0.12636102891298429	0.3954101475194622
IRAK3	7.50564088453556	8.090035460822625	-0.5843945762870648	0.007950965353168415	0.10806192612828597
HOXC8	0.9241695255616542	1.508375543736563	-0.5842060181749087	0.054235292442730065	0.2697250535136537
CCK	3.9465947820853637	4.530365714853033	-0.5837709327676697	0.06787028994611	0.2964868602778976
CADM3	5.84769475421927	6.43134600247346	-0.5836512482541902	0.021991724552647418	0.17706157716746895
SLA	9.130509939555402	9.713903819164003	-0.5833938796086002	0.0026035005408158174	0.06230611281121901
SLC36A4	6.943582817460692	7.5258735660548615	-0.5822907485941693	4.677878941716784E-5	0.008070386589579029
MT2A	13.049230794056594	13.63126397031163	-0.5820331762550364	0.014012766298740487	0.14169933361058398
FNDC4	5.9787194368104615	6.55921251047874	-0.5804930736682783	0.009633078367976111	0.11813981362800062
F2RL1	6.47179373133375	7.05223199822298	-0.5804382668892298	0.0017177056884061237	0.05187869982960584
SLC35G2	6.55642043383209	7.136470751349761	-0.5800503175176708	0.004486890011305422	0.08304394398973003
FMOD	9.602562365768792	10.182342129407179	-0.5797797636383866	0.0016897516386848999	0.05179715658938936
BIRC3	8.746415300362747	9.325724978772444	-0.5793096784096967	0.012045529481006678	0.13183484549765243
FAM84A	6.119002793602036	6.698176320582952	-0.5791735269809166	0.04055138094474098	0.23311923919369404
PRRX1	7.9074419691532984	8.486467303697607	-0.5790253345443084	0.0037842742558488185	0.07666207202171155
NDNF	10.47538512246795	11.053456957098339	-0.5780718346303892	0.010764584995132997	0.12486918594354277
HIST1H4B	0.7710171147727242	1.3487097162916044	-0.5776926015188802	0.06544283373725424	0.29161851921283927
ANXA1	13.103589807069296	13.680297430226332	-0.576707623157036	0.007423301797112369	0.10431571938966856
FILIP1	7.21923758018587	7.795207479344941	-0.5759698991590714	0.00669058933501121	0.09928433176350492
DUSP4	6.483563465948409	7.059401917360204	-0.5758384514117951	0.03989620703812069	0.23132433065210253
PLD5	2.7775969802964307	3.352767909200901	-0.5751709289044702	0.11201158726304972	0.3738235344025401
DISP2	3.838051787388705	4.411986197978218	-0.5739344105895126	0.014860045008631584	0.14550061274042925
HIST1H2BC	6.4369244017912735	7.00936257241468	-0.572438170623407	0.023072449140523865	0.18174543414672173
NNMT	12.608717651062992	13.180446282763862	-0.5717286317008696	0.008157341223941073	0.1093167758428365
AC138969.4	9.43897412618463	10.010483014811932	-0.5715088886273012	0.004172437552907637	0.08099849575683568
EMP1	11.663076970004488	12.234535307414793	-0.5714583374103057	6.698885559951462E-4	0.03351651203786704
FCGR3B	7.843590031945449	8.41498345734194	-0.571393425396491	0.07279382446708982	0.3051141843946236
TLL1	4.718220864605848	5.288616668957816	-0.5703958043519677	0.005353162662291577	0.0891149894018777
GPC5	4.6097875294125386	5.179657697986208	-0.5698701685736696	0.023838203969350324	0.18395820791941023
CPD	8.489231686118545	9.058474174982624	-0.569242488864079	1.2630648776057463E-4	0.013857191295756537
COL12A1	8.863858755533553	9.432454588424054	-0.5685958328905016	0.03109682975592276	0.20699395596303558
AC023590.1	0.9392579389754534	1.507764502512993	-0.5685065635375397	0.05606595433924677	0.27323338518232865
ATP1B3	11.329742548498661	11.898141128173918	-0.5683985796752573	0.005814899544792862	0.0931406776691008
ACAN	3.2939944481728887	3.8621759935663467	-0.568181545393458	0.07607649845633047	0.31127953041714007
ZFP57	1.796440826616187	2.3622720289677472	-0.5658312023515601	0.18242501974396563	0.47212227647820126
RPS4Y1	8.048664357762743	8.614415233068602	-0.5657508753058593	0.4861254061437046	0.7461707456122333
CDH13	7.963322738152815	8.528958588343645	-0.5656358501908301	0.03684027275212021	0.22364501578720442
PNMA6C	3.5847821099562194	4.147776025266679	-0.5629939153104595	0.19603815353274068	0.48840586212561876
OLFM2	7.274616953605948	7.837252316644053	-0.5626353630381047	0.003366115063029307	0.0720912760873411
PDK4	10.458974342525675	11.02156101057422	-0.5625866680485458	0.08455314754826893	0.32714721120651663
C10orf10	11.933076378888098	12.495204392941012	-0.5621280140529148	0.021550025308669896	0.17513121861735662
CSGALNACT1	7.736667991259528	8.298402233455278	-0.5617342421957492	0.0018159612818604565	0.053256500588152386
HSPB2-C11orf52	4.400752706859604	4.962474726722901	-0.5617220198632964	0.04892962940019674	0.25496606885161177
SCG2	3.9313180938068646	4.4927260899217965	-0.5614079961149319	0.08147809582553311	0.32132505005946493
PALM2-AKAP2	5.391276936688409	5.952562394083422	-0.5612854573950132	0.018620607331443217	0.1621025338050879
CXCR1	6.042025822690437	6.602475646720004	-0.5604498240295666	0.07882148684030199	0.3166071721075386
AL627309.1	7.601785807110255	8.161862699876883	-0.5600768927666282	0.027529182852700118	0.1969986161545676
ALPP	5.81485927177989	6.374886868814737	-0.5600275970348463	0.07751985190025734	0.3137314539572193
HEBP2	8.899743338043114	9.458921086294659	-0.5591777482515443	5.53268237757365E-6	0.002519030286509283
ALOXE3	1.12899961482314	1.6871008662270666	-0.5581012514039265	0.0371891216562088	0.22456508077018392
LAMA1	3.97463757191989	4.5326301018913515	-0.5579925299714614	0.06213812388830142	0.2841937499381581
SOX7	8.344364338543361	8.901226353407855	-0.5568620148644943	0.008731310452932517	0.11206104719436716
S100A9	13.415127979066124	13.971821601408706	-0.556693622342582	0.1802260230654007	0.46936598485157693
KCNK9	1.0352131584630364	1.5899106826711333	-0.5546975242080969	0.03762913399026124	0.22535409017778288
LOXL2	7.052045816109193	7.604276533296407	-0.5522307171872134	0.004223417104248006	0.08130747600693941
ZDHHC19	4.9849395777285785	5.534611692863273	-0.5496721151346948	0.12189015370662637	0.38815588027716025
SPRR4	0.3513073903370895	0.9008760142481625	-0.5495686239110731	0.3042269899957183	0.6020408499187245
NPAS2	6.926653019043635	7.474310721694238	-0.5476577026506027	0.009472825872766988	0.11735993523457985
CD55	12.65769204810027	13.204907109498388	-0.5472150613981182	0.0214953596496128	0.17507758941804488
FOXC2	3.4504243254783056	3.9976208124959163	-0.5471964870176107	0.03727677200188961	0.22487067628301213
FAM25A	0.601531901950293	1.147414827325937	-0.545882925375644	0.3453140921718292	0.6380742945041957
AQP9	8.320768457848184	8.86661766958695	-0.5458492117387657	0.02165971981985404	0.17555265570057044
SEMA6B	7.0679499418356455	7.613496697292495	-0.5455467554568498	0.002142545464993706	0.057382408835978484
GRM8	2.65261774565945	3.19784115381086	-0.54522340815141	0.039067056557879565	0.22906929621123717
VWDE	2.84987861416353	3.3949216990914857	-0.5450430849279555	0.05681248936119898	0.2742298055250877
RGL4	5.183873932881727	5.728879052242665	-0.5450051193609387	0.0348051886078562	0.21811902853885498
SLC25A41	1.3781813530347304	1.9226046573935867	-0.5444233043588562	0.0025788625254029585	0.06204259486478029
RAMP1	8.08770554091166	8.631820668625007	-0.5441151277133471	0.11288269459416167	0.37508112277848427
KIR2DL4	2.833600479441708	3.376031309806343	-0.5424308303646352	0.012718069399709098	0.13558054951259485
ADAM12	3.785430377580865	4.327857859008674	-0.5424274814278087	0.03177947321134633	0.20929418140494185
LPHN3	4.787436150206114	5.329424343114201	-0.5419881929080876	0.05744090330406548	0.27507592189682895
BIRC7	4.044113545429369	4.584988750311534	-0.5408752048821652	0.13568480888353374	0.40804024758700735
STEAP2	6.68102231159189	7.221486507547201	-0.5404641959553116	0.011467396929181861	0.128598665562968
LRRK1	6.998190356909349	7.538402481741801	-0.5402121248324514	3.8698999182040783E-4	0.025722123105960833
CD300C	7.559743847095301	8.099589101654482	-0.5398452545591814	0.0022125792382714504	0.058146454671572374
WSCD1	4.949232504194867	5.488553272595774	-0.5393207684009074	0.002021584365316853	0.05555637650393638
IL1R1	10.579230704018997	11.117360558357714	-0.5381298543387167	0.0018100415168571526	0.05316850984677817
DLK1	1.3294048807781946	1.8671560872962962	-0.5377512065181016	0.06801535773768075	0.2969069259632411
VGLL3	7.3179481322192235	7.855499261912617	-0.5375511296933935	0.0028890832852712656	0.06643432423151552
FAM83C	0.5637241975822523	1.100789216870314	-0.5370650192880616	0.029624770563791536	0.20282944417585394
TP53I11	10.174615811891881	10.71118985292395	-0.5365740410320683	0.0012404237084451264	0.043611190305410504
SLC35E2	5.884329557290849	6.419882896663298	-0.5355533393724485	7.626076208153698E-4	0.03493013719088367
AGT	5.561161204589419	6.096368168369175	-0.5352069637797552	0.08970428262960606	0.33635873898504953
CPAMD8	9.054869602540647	9.589370156750007	-0.5345005542093606	0.03216424239847704	0.20970905608620333
PDCD1LG2	6.816950088866379	7.350891605517597	-0.5339415166512174	0.00579780946674302	0.0930305779809021
HIST1H1D	1.4234705729318313	1.957337499409031	-0.5338669264771996	0.11731857782362287	0.3814005603933987
PAK3	2.946288121023137	3.4786665203008815	-0.5323783992777447	0.035980323390748525	0.22107747961953853
CYP19A1	2.692450742330379	3.223766970373028	-0.5313162280426491	0.012177458902997929	0.1322904151873273
CLDN10	5.007429125348817	5.538738851867071	-0.5313097265182538	0.0804734762017163	0.31929911733892313
AKAP12	8.572309484877813	9.102826353485645	-0.5305168686078314	0.031021763083746934	0.20672094741353794
USH1C	2.4158301060089675	2.9460428818652473	-0.5302127758562798	0.15788840754836353	0.4398078431126945
EVI2A	8.569235449027609	9.09895957330832	-0.5297241242807118	0.004097014478524175	0.08013081959195144
CD302	9.666411153298352	10.195501716751965	-0.5290905634536127	0.002653423338767502	0.06292206490316894
TAC1	1.7095628097567157	2.2385635365875656	-0.5290007268308499	0.04904015890390678	0.25524989252870833
PGLYRP1	4.0308185334040605	4.559801333023843	-0.5289827996197829	0.05949078495141191	0.27830623568844437
DDX3Y	5.607250416185392	6.13513818301004	-0.527887766824648	0.32600271289246785	0.6219527977370233
FMO2	10.798460766283592	11.324907054904465	-0.526446288620873	0.0052586344007201635	0.08826751124969182
SLC16A1	6.459973932428872	6.985869369949097	-0.5258954375202256	0.07097065897240051	0.30177857604607944
HIST1H2AD	2.05860860323422	2.5828346780409177	-0.5242260748066978	0.12050428941976243	0.3859697711770512
PMP22	11.470256581994988	11.994163591789256	-0.523907009794268	6.353768511656588E-4	0.03296651179422753
MUC5B	6.003129861176252	6.527024269399844	-0.5238944082235921	0.37251642280286446	0.6614282043566118
LONRF2	4.471676153314637	4.99497922101438	-0.523303067699743	0.038432322229446814	0.22710235316115682
MFAP5	6.4607515170357965	6.983156287056614	-0.5224047700208176	0.16045255840467665	0.44403008565050467
BCAS1	5.180727190968905	5.702976870483755	-0.5222496795148501	0.08368969401243498	0.3256049364141136
CNNM1	2.0042412091354	2.526385084813106	-0.5221438756777061	0.04581408039850676	0.24721956510151263
PTPN20B	2.893734935357301	3.4156068138989877	-0.5218718785416865	0.055450098677468196	0.2719787764917993
NRG1	6.252829141720203	6.774549801652889	-0.5217206599326865	0.10076338498084747	0.35584695894341556
IL8	9.095137709241413	9.61684135587624	-0.5217036466348262	0.11981599800794762	0.3848481403387552
TWIST2	5.511254831288107	6.032905888965891	-0.5216510576777837	0.014508122257037237	0.1439117225191515
ZBTB16	8.003845583863589	8.525433353959619	-0.5215877700960299	0.09976912541119609	0.3538452408936131
MSANTD3-TMEFF1	0.9371789573229239	1.457658104790556	-0.520479147467632	0.4058810297782415	0.6901228003287586
STEAP1	6.726124432286544	7.246169458980537	-0.5200450266939933	0.06404866877075122	0.2880845531372984
COBL	8.507687603604596	9.02765160837798	-0.5199640047733833	0.03834236541322256	0.22710235316115682
CA1	4.178967052132302	4.697122730144733	-0.5181556780124312	0.11486220515036794	0.3781400000358823
NAIP	7.543333290552155	8.060855700817696	-0.5175224102655402	3.5441630982069317E-4	0.024635991734559024
MAGEB2	0.4120465783517605	0.9287872303908785	-0.516740652039118	0.20380131274147684	0.49760417048502165
CREB5	6.41077596053936	6.927509651262062	-0.5167336907227016	0.04881930908152876	0.2548286778425915
CA9	2.4265373286610483	2.942696843160779	-0.5161595144997309	0.4240480284608946	0.704310323240293
RGS13	5.631742225731152	6.147480722010488	-0.5157384962793357	0.07067046918419251	0.30141699877810635
FAP	6.504581263145667	7.0196238341829345	-0.5150425710372675	0.020848730487723066	0.17251116748860176
SYTL3	7.892305614989346	8.407173001187372	-0.5148673861980262	0.006555909710580843	0.09802645948201832
HMHB1	0.0	0.5139699392304168	-0.5139699392304168	0.26036261249089876	0.5585727292595416
ASB12	1.3508153448878513	1.8641380611598668	-0.5133227162720155	0.03675349729398092	0.223565361629252
MCF2L2	3.3975428926614577	3.9107032020031918	-0.5131603093417341	0.002898167506320437	0.06655917607201488
ITGA2	6.987689617200295	7.50051813208797	-0.5128285148876754	0.02699243692940012	0.1947647628202199
PLOD2	7.875634283458078	8.38814291441629	-0.5125086309582123	0.02011581596501688	0.16890236991926577
CCL11	5.125352635199429	5.636322447284832	-0.5109698120854027	0.10943005147893259	0.37022851523951705
NCOA7	10.394102580036426	10.904758174805215	-0.5106555947687887	8.376402104059988E-4	0.036408361603613486
CEACAM4	5.931797211572775	6.442417630799882	-0.5106204192271075	0.12493558469441046	0.3932469527228834
SGMS2	8.964615501706843	9.474757415892025	-0.5101419141851817	0.015586524033965432	0.14924383580787512
P2RY1	5.843110831191209	6.352994359290656	-0.5098835280994463	0.04237585054558701	0.23790042852534854
SOCS2	9.865383267050975	10.374088635322483	-0.5087053682715084	0.010587658403174882	0.12376279514674003
