Name	Mean(log(Gtex_black))	Mean(log(Gtex_white))	logFC	M-W U test pval	Adj pval
WNK4	5.50154368069702	5.1024233328933555	0.3991203478036649	0.023536087820921203	0.12623517129791864
GJC3	3.6289651961095313	3.230096173539242	0.3988690225702891	1.1659812870656872E-5	4.1966109090988725E-4
LINC00923	1.9014716765867123	1.503535862931691	0.3979358136550213	4.295054311098667E-7	2.54692133278188E-5
S100A5	3.1474147860773187	2.749663126350421	0.3977516597268975	0.007275192234687089	0.05790900392400405
ENPP3	4.930777672037084	4.533095142580991	0.39768252945609284	4.1435139626921913E-4	0.007072322051410514
TSPAN12	8.813217027068927	8.415616635118388	0.3976003919505384	5.9678479566116494E-5	0.0015936429176805183
C6orf58	1.9245404862559037	1.527075067174499	0.39746541908140465	0.20032869107452955	0.46523668985581895
AL807752.1	4.206422330821023	3.8093178144786806	0.39710451634234234	7.21442445257292E-5	0.0018716395745051002
SCIN	6.665621222081111	6.269694973229028	0.3959262488520823	0.006053749536839792	0.050643494058303304
KCNA3	3.984334808152648	3.588849851245889	0.3954849569067589	1.1358189189514256E-4	0.0026350998919673074
CASP16	2.916237992004813	2.521206484081885	0.39503150792292807	3.835700709675649E-5	0.0011141272938534758
SPDEF	5.260030032003393	4.865173100365094	0.3948569316382988	0.15388279622288092	0.3998052146417433
ZNF280B	3.3865250062044003	2.9920280031904403	0.39449700301396007	1.7322590810331384E-5	5.842204145143614E-4
ERN2	4.236936783241921	3.8432283847667765	0.3937083984751446	0.3097934256109438	0.5882554339721102
RAB6C	2.51047452843974	2.117626883620749	0.3928476448189908	3.277569274950931E-5	9.850015121354184E-4
PRLR	4.584869852256586	4.192498005258754	0.3923718469978317	0.004922316086798606	0.04390069567716759
CPNE6	3.696251341777088	3.3045063646166537	0.39174497716043444	0.0036777553544832253	0.03558941578950505
CTD-2054N24.2	5.441698053402518	5.050070853942168	0.3916271994603493	1.3215230639351816E-5	4.6824081790637216E-4
ALDH7A1	10.752089201482876	10.360892264888221	0.39119693659465504	3.0601304823463238E-9	3.079066096380732E-7
RPS26	14.399828767243662	14.00979004269867	0.39003872454499167	1.3857803793371204E-12	2.7137454052137243E-10
MIOX	2.6486006501620327	2.258647974339147	0.38995267582288573	0.11760771262959968	0.34149739515469857
DPEP1	4.075494285974911	3.6856605620385166	0.3898337239363947	0.003677173429471381	0.03558941578950505
TAS1R3	3.9406471725984282	3.5518905605489604	0.3887566120494679	1.488134647398276E-6	7.425180328333535E-5
LDHD	8.685716872233955	8.29775869659885	0.3879581756351058	3.029668647319683E-4	0.0055903065253278695
ST6GAL2	5.410808924712829	5.022963829531101	0.38784509518172783	0.00656860682633853	0.053708837777468973
GPR35	6.50431625551112	6.116489567871855	0.3878266876392651	6.578051146920449E-4	0.010033456238502114
IFI44L	7.284110065875	6.896333929098109	0.3877761367768908	3.5381948514723316E-4	0.006298886083579091
PSORS1C1	6.522581022321055	6.134885962205065	0.3876950601159903	1.0250047756665825E-4	0.0024369956885691648
TMEM220	8.619008253467124	8.23132292641516	0.38768532705196357	3.5939779485794077E-8	2.833485991321566E-6
C12orf56	2.5812321806327465	2.1935765989105516	0.38765558172219494	0.02342678423581457	0.1260459379444309
UPK1A	2.997625825183674	2.610085427145459	0.38754039803821483	0.001785950494850752	0.020920389707983905
AZGP1	8.605184074724518	8.219108851173424	0.386075223551094	0.10705864971262546	0.32115831470372835
WDR72	4.362824703354303	3.9767748542346797	0.3860498491196229	0.08278543964585583	0.27646650005828766
SLC13A2	2.9576312613015197	2.5722319725315583	0.3853992887699613	0.04584309378567741	0.1934417108491096
SEPT1	0.8864371010941036	0.5018001309427269	0.38463697015137666	0.4708336010139379	0.7250821530243393
LGALS9B	4.156348293347826	3.772365035791822	0.38398325755600426	0.1376107529425289	0.3736643853569906
AL109927.1	3.27729351915563	2.8941631820147453	0.3831303371408845	0.16224323801662033	0.4115283914705696
SLC5A8	3.0015543302539	2.6188999380346765	0.38265439221922337	0.2631678543138445	0.5395922392158295
CD27	6.781898521470208	6.3994996912311715	0.38239883023903687	0.0014840352999536677	0.01839840087321729
RAB39B	3.9085250019046303	3.5262927556724555	0.3822322462321748	1.3766993327113397E-5	4.8309148838803314E-4
ACKR4	5.886289491804341	5.504497409106917	0.38179208269742393	7.199431825485325E-4	0.010791444642447632
A4GNT	2.253125767850807	1.871671312025	0.3814544558258073	0.008405428596022335	0.06380978140506827
FCER2	4.055510386450004	3.675048696383693	0.3804616900663116	0.001281504181303239	0.016540577002051447
UPK3B	6.351895647668096	5.9717960442391975	0.38009960342889837	0.009434200592877362	0.06934642125653212
BPIFB2	2.210361554396805	1.8307248645766787	0.37963668982012644	0.25063666684951036	0.5259607327104885
GJB2	7.095443115365565	6.716130626434275	0.37931248893128977	0.005346584863956005	0.046589475379122856
SLC27A2	6.148060341990667	5.769153357802709	0.37890698418795754	0.01213038379887832	0.08230944476347687
ZNF714	6.070189640840864	5.6917554037267015	0.37843423711416246	2.75160596741042E-6	1.2559460621172573E-4
ERCC6-PGBD3	3.2284758162511347	2.850593386029089	0.3778824302220456	7.238455057179127E-5	0.001875202610260971
P2RY13	5.168201984341361	4.791718445180044	0.3764835391613168	3.9790446245380195E-4	0.006871429219836882
ARHGEF38	4.332320654658605	3.956085994024312	0.3762346606342928	0.010960871566465968	0.07703549980949027
RSAD2	6.758191222779459	6.382532987619551	0.37565823515990804	2.583688832780151E-5	8.18332887349428E-4
HGD	7.121815616448182	6.746227710705332	0.37558790574284995	0.0916992564880772	0.29422601465131465
ATP8A1	8.14041333691376	7.765321858579306	0.3750914783344541	2.8240277697333394E-4	0.005329657382630423
KHK	7.718182859417022	7.343290478547724	0.3748923808692979	5.074533645399448E-6	2.086171709932613E-4
SUSD3	6.853261822550839	6.478634782219423	0.3746270403314158	1.6479526381696363E-4	0.003530883934864167
MYOM2	7.419934484091133	7.045420035303472	0.3745144487876608	3.5450749776733126E-5	0.001054949436166444
MACROD2	6.384417960040761	6.010837797172218	0.37358016286854223	2.2704257747752088E-5	7.423517811527128E-4
LRRC19	2.9287780976455324	2.555265124297641	0.37351297334789146	0.0022667063497733286	0.025031334937442307
FMO4	7.114072005771494	6.74125128646792	0.37282071930357397	4.252890978273527E-7	2.531165048899264E-5
VCX3A	1.4644366713568522	1.0916785584157558	0.3727581129410964	3.2079366181214652E-6	1.424949797298247E-4
ART1	1.1434765828394153	0.7709663836302338	0.3725101992091815	3.6813246854672244E-5	0.001084858983361312
VTCN1	2.9422257480103458	2.5698139007826173	0.37241184722772847	0.16872371354197846	0.4215084048047341
RP1-102H19.8	3.7250443506609763	3.3539949067577144	0.3710494439032619	1.2657630277246312E-8	1.11362687250826E-6
RHBDL1	5.3491761651178145	4.978196027968121	0.3709801371496937	5.9803916076184294E-5	0.0015946543478469522
GRIA2	2.6597535317477163	2.2890230912166967	0.37073044053101967	0.006059234053612195	0.050666102196687456
NCMAP	4.677797641443944	4.307178796402927	0.37061884504101705	0.005912712688907251	0.04976077795304014
VAV1	6.7097965509967565	6.339658177666136	0.3701383733306205	1.702708074302617E-5	5.796209242840984E-4
ASIP	2.8141356002557263	2.4445947597118662	0.36954084054386005	8.640350402189245E-5	0.0021585467973205836
UGT8	5.433171356188776	5.06420544076441	0.36896591542436585	0.015673023797996177	0.09728599502696196
UPK1B	2.7239982939460408	2.3550844255813925	0.36891386836464823	0.15579355238174097	0.4019425097005619
GOLGA8Q	4.917986939309716	4.549580634612293	0.3684063046974231	0.00568163105583086	0.0483748783491312
SLC10A1	1.9582320699336095	1.5900259500481086	0.3682061198855009	1.8711365790125E-11	2.937684429049625E-9
PPP4R4	3.7005550209536255	3.332743882215861	0.3678111387377645	3.4652683469538204E-4	0.0061872026602669584
GGT2	2.696591633698587	2.3299608440288093	0.3666307896697778	0.009702757507095594	0.07073923927911327
TMEM236	2.9836185924085012	2.6173856267221027	0.3662329656863985	4.2233675890657185E-4	0.007154974002982778
RNASE1	12.787945194422711	12.421858279383683	0.3660869150390287	0.0046030924757110014	0.04181123200381485
TTC34	3.468461959215507	3.1023812048116928	0.36608075440381427	9.017819316203823E-5	0.0022283924747178298
CD3E	7.720822986655234	7.354854392897392	0.36596859375784163	0.0010844706776111934	0.01457592618498528
MAP9	6.384632959043405	6.018676412347105	0.3659565466963004	1.3132252746284045E-4	0.002944711917145434
FOLR2	8.634073416465542	8.269285982623318	0.3647874338422241	0.0013602715952112376	0.017275481417263826
DNASE1L3	7.706138562418348	7.342191769864063	0.36394679255428475	0.016484183739402525	0.10041824573506934
ACSM5	6.123697236833725	5.76046752343034	0.36322971340338484	0.010548270137454518	0.07509972468464492
PLGLB2	4.556446838462396	4.193429658688504	0.3630171797738919	1.7622983873089026E-5	5.932528323414E-4
FGFR2	9.555070454130597	9.192157143769162	0.36291331036143504	2.6582936360042275E-5	8.361458324509325E-4
PCDP1	5.0012650262057	4.638421909486732	0.36284311671896763	0.051575906999476784	0.2073510857118038
COL4A4	5.7082140310455145	5.346109416274464	0.3621046147710505	0.006536227652877091	0.053548258216013306
GAS2	4.935666600211068	4.57387318642689	0.36179341378417806	3.915391553754866E-6	1.6750741409196022E-4
RP11-571M6.15	2.925000184572491	2.5638694936152713	0.3611306909572196	0.013420325703025204	0.08794198582863816
LIX1	2.737739923959094	2.376623582840356	0.36111634111873814	0.019336985761326364	0.11119835323185213
TMEM229B	6.35510765586647	5.994820718487271	0.3602869373791986	1.4735645456853685E-4	0.0032372204470472775
TMED6	5.496762698564968	5.136527665954437	0.3602350326105306	0.004734605491067967	0.04262315136101326
KRT27	2.2574278991849623	1.8973149712251163	0.36011292795984606	4.1707544297775456E-4	0.007092229661541425
FBP1	9.55116393484644	9.191302500331616	0.3598614345148228	0.02439202063693513	0.12898591168404838
C16orf89	9.186499671239451	8.826935397884837	0.35956427335461427	0.029931286832886372	0.14741882497851758
CDH4	2.9199915592097803	2.560722501224137	0.35926905798564324	5.642992344068176E-6	2.2636602768759832E-4
FKSG63	3.431990583073376	3.0730748301930855	0.35891575288029065	3.1589762280581635E-4	0.005735919747297634
GOLGA6L10	2.564800988191445	2.206914971793251	0.35788601639819406	7.494389011980518E-4	0.011187525630015507
MXRA7	11.948185067329929	11.590372518322866	0.35781254900706294	8.85507456960255E-6	3.373820461539783E-4
DACH2	1.8133731367159462	1.4558593198231033	0.3575138168928429	9.56419738296077E-7	5.1080106374921274E-5
C16orf3	3.1001106278684425	2.743614712507687	0.3564959153607554	2.6757987436232256E-5	8.402008054976928E-4
ANXA8L1	3.927239430339032	3.571367684257471	0.355871746081561	0.28005355116384256	0.5588796048428556
GPR64	4.709533019598882	4.353697122726456	0.355835896872426	0.001290167188073954	0.016617061406791266
ADAM28	6.992698262670157	6.638351294853499	0.35434696781665753	0.003465864034594923	0.03413754234615616
PRAM1	6.073826653883448	5.719508766820515	0.3543178870629333	1.2878609122024542E-5	4.598926065300215E-4
HSD11B2	8.250349193978005	7.896199296017503	0.354149897960502	0.02117549501953553	0.11804860803971558
SMOC1	5.6800898694073485	5.32685881927136	0.35323105013598877	0.0158918683415864	0.09820926577433714
RGN	8.21858326357276	7.865469516326244	0.3531137472465167	0.004997882860145908	0.044357428191509396
PGA5	2.6004920959541784	2.2475058144043962	0.3529862815497822	0.07421700401127818	0.25843978528745665
EOMES	3.476977162587116	3.125131579236568	0.35184558335054783	1.4673978225998585E-4	0.0032353812524441436
RHD	2.5514665837732977	2.199700943612051	0.35176564016124656	8.737360800425975E-7	4.7078347602768596E-5
MT-ND6	17.257054799153902	16.90605774620508	0.35099705294882355	1.0953071003672044E-4	0.002554645949170869
TCEAL2	8.56238597394683	8.211812720693935	0.3505732532528949	0.0337414392886084	0.15890647655778184
FKSG68	1.1124759977459955	0.7619826909042842	0.3504933068417113	4.7299574886117135E-4	0.00784535389641134
PAX1	1.5717279338804424	1.2221558007425954	0.34957213313784696	0.2576918075875364	0.5345629314890644
NME5	6.3340734894174	5.9847699853095655	0.3493035041078345	0.01146516876617698	0.07951395794730204
ENKUR	3.1044680334916066	2.755332932583034	0.3491351009085726	0.009674903004486812	0.07067763077325064
SMPDL3B	6.509569278523534	6.160569777219534	0.34899950130400015	0.024780659748175005	0.13039739246858226
LCK	6.653447393774914	6.30492928262363	0.34851811115128406	6.230006347338612E-4	0.009648033639262824
CYBB	7.708937361690753	7.360638117011845	0.34829924467890727	0.0015911307610383396	0.01938305914383294
LMTK3	5.05308347630067	4.705382860310801	0.34770061598986857	4.001517045735259E-4	0.006894572226767317
CD300LG	5.684811256086365	5.337437075900642	0.3473741801857235	0.009408391340781086	0.06928654391358881
RP11-345J4.3	2.9573384890851435	2.6101582055274846	0.34718028355765895	0.0029761729624681044	0.030314352344781387
CYP4A11	2.75816646890442	2.4113255932769397	0.3468408756274801	0.00570324125377264	0.04849086354514814
KLRD1	5.272990564014384	4.92621356085591	0.3467770031584738	0.0016886644144230578	0.020200655570851735
FAM194A	1.583816627487976	1.2377437185371745	0.34607290895080145	2.0676848773160117E-6	9.832030544563761E-5
YBEY	8.635684819155934	8.290357929093803	0.3453268900621307	6.661338147750939E-16	2.288986610317738E-13
CLEC12A	5.297954560734553	4.95294974020742	0.34500482052713277	0.0017644249649682031	0.020758208954780952
VWA5B1	1.7961536087850618	1.4516199088983188	0.344533699886743	3.3693659356104355E-4	0.0060515672997374014
PRTFDC1	7.180372104753114	6.836231423723493	0.3441406810296206	2.035035177261335E-6	9.727574973302739E-5
ZNF107	6.015264266187738	5.671236295636077	0.3440279705516609	5.081600584766477E-9	4.922665417540802E-7
IFIT1	8.445615574227917	8.101686289550862	0.3439292846770545	9.449345793821617E-4	0.013227631483249755
ANKRD20A1	2.873684956870796	2.5298246412807357	0.34386031559006014	6.585154469240795E-5	0.0017355836931087316
PCP2	4.283919153819488	3.940304338954527	0.3436148148649609	0.0033587775412823317	0.03331702428204457
EBI3	5.542969543888215	5.199463556167823	0.3435059877203921	6.68266742675061E-4	0.010133616917234148
UTS2R	1.8721170265077434	1.528721880980214	0.34339514552752926	0.010184432908542651	0.07325390684454137
SYTL5	4.081627640484414	3.7385301104539557	0.3430975300304584	0.03551017703062154	0.16439027556728
AC003006.7	1.7868146218498329	1.443885525800366	0.34292909604946686	0.0076208010609638555	0.059694636095601605
CALCB	2.082348511367214	1.7396477513489426	0.34270076001827143	1.5538184137575684E-4	0.0033768664619752784
PIPOX	5.770880373331923	5.428217069230274	0.3426633041016487	0.016497563668462556	0.10041899382688504
MORN3	3.8216495330426556	3.4796177772993717	0.3420317557432839	8.422388208769727E-4	0.012144777043397803
FCRLA	3.5215805991887175	3.1795533766855315	0.34202722250318596	0.009446448055373757	0.06937044838083342
CHRNA9	0.970856183817619	0.6289251553648703	0.3419310284527487	0.020378514946964854	0.11500883613700771
PNMAL1	5.942082290852883	5.600188448070658	0.3418938427822251	0.017416030239248426	0.10399368613678436
TSPAN1	10.065864225928651	9.72421888821456	0.3416453377140911	0.07502363710395632	0.2601543181525614
TMEM211	1.7412779139029553	1.400153343167334	0.3411245707356212	0.02622850771885621	0.13574128518778325
TMEM145	3.2660042676536762	2.925367242566843	0.34063702508683313	0.004477678818473607	0.040902787978030625
SPN	6.348730387702545	6.008208672296443	0.3405217154061022	6.222067263922382E-4	0.00964393949025995
HPGD	9.842292110222779	9.502394835147976	0.3398972750748026	0.029462677645336055	0.14600660823860143
SLAMF1	4.699240786533068	4.359676273894847	0.33956451263822096	6.260716895866159E-4	0.009679132097412096
VSIG2	9.337081009655478	8.997623662389824	0.3394573472656539	0.06305095419211759	0.23394008843513056
CABP4	4.5032555025902266	4.163832920461517	0.33942258212870957	2.966038211036359E-4	0.005511988561162671
MROH2A	2.5607227648985225	2.2216436242095217	0.3390791406890008	0.06197699050726513	0.23171022287312024
CXorf61	0.9494242403473573	0.6106994067149979	0.3387248336323594	0.3080740411830084	0.5865807044458912
CCDC68	7.070050755042268	6.731473309329247	0.33857744571302106	5.230725756312227E-4	0.00846547381255257
UCP2	10.263321696907552	9.924803079912495	0.3385186169950565	8.710682889895294E-4	0.012442271120844948
CACNA1D	5.189998821888515	4.851826846794477	0.3381719750940375	0.0021904586113453695	0.02446546580300649
AC007461.1	1.3684650131307312	1.030569538450365	0.3378954746803662	0.02284531257550082	0.12419666645523013
GDF5	3.1518957929492424	2.814214752182551	0.33768104076669125	0.005007113395149254	0.04439608040528638
CAND2	6.357923650122061	6.020387659115585	0.3375359910064759	9.255896150461851E-5	0.0022649835722278297
GBP3	8.82794553587941	8.490840265661657	0.3371052702177533	9.785912092996618E-5	0.002369960519117745
TMEM169	3.6862955184338517	3.349614895160771	0.33668062327308057	1.2754697160199946E-4	0.0028890600757506346
EGF	4.184443570212868	3.84880099613434	0.3356425740785278	0.010895761642553348	0.07670414033018229
WFIKKN1	3.8884609214621864	3.5529311981880767	0.3355297232741097	7.840042141837866E-5	0.001994173847585911
ACPL2	7.405892254791429	7.070501011803503	0.3353912429879262	1.1888114381797266E-8	1.061305583927901E-6
B3GAT1	4.899942740663163	4.56475696594899	0.3351857747141729	0.0039513861954488805	0.037402622344862274
MASP2	5.581698838938329	5.2466279003514495	0.3350709385868793	2.6870822320557153E-6	1.229576422366801E-4
TSPAN32	5.473290922699717	5.1384421403453215	0.3348487823543955	5.656908047863007E-4	0.008935265339781534
