Name	Mean(log(stomach_black))	Mean(log(stomach_white))	logFC	M-W U test pval	Adj pval
PDCD1LG2	4.132591634938757	4.775009171617985	-0.6424175366792282	0.0068658001773896915	0.41773998065483564
ITGBL1	5.9882705507214515	6.630269478221171	-0.6419989274997198	0.2050757505629469	0.9578957612918001
STEAP1B	2.448177074426569	3.089777628616736	-0.641600554190167	0.06817693425785154	0.8239139526901076
OXCT2	3.421578053385187	4.062880071029909	-0.6413020176447217	3.3521839097561124E-4	0.1346176269765998
PLIN4	7.744818945230856	8.384712228960073	-0.6398932837292168	0.06706218054994162	0.8213425905686191
PCSK9	4.049817948832608	4.689585125180684	-0.6397671763480757	0.06249062272400241	0.8025203955087931
GRM4	0.9457845615894983	1.584622583204543	-0.6388380216150448	0.004005989736750926	0.33862288861481904
SCG5	6.297546691688759	6.9341497048699985	-0.6366030131812392	0.003580412563001789	0.3212141556521605
GDAP1L1	2.815247672094467	3.4506309557473394	-0.6353832836528723	0.00837684988502907	0.4511633287609254
TDRD9	3.0380452958951736	3.673192628646021	-0.6351473327508472	0.054351333418992565	0.7787934572987353
MRAP	1.5613403777526338	2.1963412817338503	-0.6350009039812166	0.05696011149060576	0.7912719683195363
TUSC5	2.447999841327023	3.0819910161745647	-0.6339911748475417	0.04430131118321379	0.7491322927285883
NSG2	4.215483970099834	4.848629343289984	-0.6331453731901497	0.032116277237874025	0.6730743855652034
CELF3	4.658395098941743	5.291485077477467	-0.6330899785357236	0.05892214934601925	0.7972438216119633
CHRNB2	2.0352180821737647	2.6667376073248628	-0.6315195251510981	0.006714017506243453	0.41170264923806654
SLC6A3	1.0390360793390814	1.668995886776014	-0.6299598074369326	0.011503382218416736	0.5023971150163203
TMPRSS5	2.7468894056212743	3.376524504480216	-0.6296350988589419	0.03363615497551875	0.6867507336481474
APOL4	5.776295048752568	6.405844892154111	-0.6295498434015423	0.20309306437342545	0.9578957612918001
MESP1	4.4677772870481665	5.09729573720535	-0.6295184501571836	0.052743684824466674	0.7750867713599028
HIST1H2BB	0.0	0.6294424310826219	-0.6294424310826219	0.16182670464602178	0.931150674113363
ALDH1A2	4.650767681804378	5.279469137493875	-0.6287014556894963	0.10020429674597875	0.8866107973452326
CPNE9	2.093189442427763	2.721623430855694	-0.6284339884279309	0.003821493832585343	0.33784973630604015
CES1	8.622759785540477	9.251131561114814	-0.6283717755743368	0.16182670464602178	0.931150674113363
COL22A1	3.0934046692689523	3.721645042157754	-0.6282403728888015	0.061196176429100246	0.8017099030294057
ANXA8	2.5202666182783116	3.1483820727600857	-0.6281154544817742	0.1756007636157434	0.9405911371732123
LTA	2.558353704718906	3.1854856864368792	-0.627131981717973	0.03137866942167833	0.6621880967643171
PTCHD4	1.396253747533937	2.0225598888964558	-0.6263061413625188	0.004940373266339559	0.36279870131683895
CDH16	1.7117819944236756	2.3376480207530963	-0.6258660263294207	0.1343180176762343	0.9145603347541146
HOXC9	0.7873952105843679	1.41304762243619	-0.6256524118518222	0.08922024899406067	0.877960280452955
TDGF1	4.29252517084384	4.918132551086711	-0.6256073802428714	0.492404494064261	0.9854763185071321
PNMA2	4.323229404788069	4.948037706234403	-0.6248083014463335	0.059171303248133245	0.7988345253928856
C7orf13	4.989931573948382	5.61459021241775	-0.6246586384693682	0.022048275447441257	0.6070084476943984
SPESP1	4.7369280937262195	5.3608404410738455	-0.623912347347626	0.07954516491975216	0.8534061372630386
SERPINE2	7.917931350065986	8.541633659695844	-0.6237023096298575	0.046500734689368106	0.7619780033477951
C11orf70	4.402986010254171	5.025425660173956	-0.6224396499197846	0.02994696945205033	0.6576776241380625
SYP	6.001012025575528	6.623148605783232	-0.6221365802077043	0.009909424375765474	0.47760236335201256
FAM149A	7.821031444853562	8.442703937415668	-0.6216724925621069	0.013251853180702988	0.5235200653513293
HEPACAM2	4.403962734253948	5.025506908961133	-0.6215441747071848	0.053887886823696385	0.7776594253828515
MT1M	9.248958999529535	9.869814881840384	-0.620855882310849	0.12087888184271312	0.9007559441928051
POTEF	0.22767011067716258	0.8484492651653451	-0.6207791544881825	0.07278930355053048	0.8360801761768759
LMX1B	1.2905147191379203	1.9102971102705124	-0.6197823911325921	0.046094137037122174	0.7609765862980651
FUT5	1.2401195675247616	1.859709142543571	-0.6195895750188094	0.04430131118321379	0.7491322927285883
SCUBE2	7.40549922787371	8.024530373005353	-0.6190311451316433	0.07954516491975216	0.8534061372630386
MAGEB2	0.4672708728805199	1.0861266472418059	-0.6188557743612859	0.14784258388117755	0.919643637486018
MRPL30	6.134490574422651	6.752705638153769	-0.6182150637311175	0.26243785389427177	0.973302405605644
HIST1H2BM	0.896552828807057	1.5143991201040283	-0.6178462912969713	0.34307975096738885	0.9806517378423915
ST8SIA3	1.5428255919916765	2.1603199402502966	-0.6174943482586202	0.014694552031814134	0.5379893854621559
CYP26B1	4.195513395598422	4.8114482695627085	-0.6159348739642869	0.03008756661703693	0.6576776241380625
MEX3A	2.973902509457745	3.5887413834885242	-0.6148388740307791	0.016273945542227164	0.5581564900471584
CHRNA1	0.7962670837331697	1.4110750173536577	-0.614807933620488	0.020383044112534443	0.6019145031673652
KHDRBS3	6.6930991744065285	7.30786025043678	-0.6147610760302511	0.015387743716019808	0.54841798151889
FAM180A	4.772993472058683	5.3871869053218315	-0.6141934332631482	0.07132127060555249	0.8326301155566166
GABRA2	3.195104043939697	3.80924508124283	-0.6141410373031331	0.0704521597599459	0.8319030289542823
HIST1H2BF	2.6286291230373875	3.242300563217531	-0.6136714401801435	0.15417757501335816	0.9228037657731687
COLEC12	6.7541232188511	7.366036903608829	-0.6119136847577291	0.05552451566101779	0.7826721975375047
TFPI2	4.869235204061911	5.480357263764544	-0.611122059702633	0.16803505435143296	0.9338585321477867
LPAR3	2.738944957802182	3.3493994850831927	-0.6104545272810107	0.1382216066511236	0.9165984557529732
LY6H	5.98691890357086	6.596767081123505	-0.609848177552645	0.04489226696971094	0.7528342228843238
PAPSS2	7.294486248530687	7.902956689397933	-0.6084704408672463	0.008061614226150593	0.4449033887474382
DARC	9.93620398683616	10.543648081486722	-0.6074440946505621	0.16632439948187583	0.9335301419996158
PNMA3	2.1709091594486445	2.7773616552924474	-0.6064524958438029	0.052743684824466674	0.7750867713599028
ARX	2.7853062322161	3.3914616605739214	-0.6061554283578214	0.014029033540407077	0.5356326181087918
FBXO27	6.658950731718939	7.264771562737744	-0.6058208310188054	0.02058501211357666	0.6019145031673652
FGB	3.1039610814886696	3.7089738441149667	-0.6050127626262971	0.23359391056785228	0.9629271840791592
MAEL	1.5600894323308128	2.164777179022737	-0.6046877466919243	0.04219033761583213	0.7345797597127484
SYT12	2.618530234183827	3.2225689208053163	-0.6040386866214895	0.03944938447793678	0.7275123190163972
PCK1	5.663765015353056	6.266888358851717	-0.6031233434986607	0.09531892169751877	0.8829389785261428
DEFA1B	0.2709989876862589	0.8738302292863228	-0.6028312416000638	0.21178627050831145	0.9582363728313963
S100A3	4.444835713619183	5.0466778845262095	-0.6018421709070267	0.006102040412694021	0.3926867844381043
FAM150A	2.153752662881864	2.7555687934033144	-0.6018161305214504	0.13192191003326237	0.9117881690799902
LYPD2	5.3127483989352475	5.913821980612042	-0.6010735816767943	0.44351525250349966	0.9854763185071321
VIPR2	5.703444324586333	6.304462808863313	-0.6010184842769801	0.08082663728662354	0.8538368435405962
TDRD1	0.9112633100110146	1.5107497891455532	-0.5994864791345387	0.00875058423666919	0.4610087391284806
CDKN1C	9.055519838743816	9.653773010786349	-0.5982531720425328	0.052517298245564725	0.7750867713599028
FXYD4	4.247914069673482	4.8458660556648985	-0.5979519859914166	0.2592906936016778	0.973302405605644
ELFN2	0.9235115169974687	1.5207987969752266	-0.5972872799777579	0.03108772173827945	0.6621880967643171
ZNF665	5.181747248448153	5.778477463107975	-0.5967302146598215	0.022813257688594546	0.6130678551792971
RTN4RL2	4.629659713166859	5.224839388085413	-0.5951796749185538	0.007545844877285268	0.43765900288254556
RPL39L	7.053756615154862	7.647353514592805	-0.5935968994379426	0.08018382115150124	0.8534061372630386
C5orf58	2.6269515129538568	3.219805120378452	-0.5928536074245954	0.028978512993344308	0.6576776241380625
BIRC7	1.0559923074533855	1.6483371918750211	-0.5923448844216357	0.029667468736107816	0.6576776241380625
AC011551.3	0.6406648768237201	1.2301710948312183	-0.5895062180074983	0.1249320734005347	0.9064792513030031
TEX101	0.8085202392269545	1.3979436973809494	-0.5894234581539949	0.057445452757248106	0.7931740603601232
NPTX2	5.129425355203317	5.718802612642001	-0.5893772574386844	0.13335556735028553	0.9139195638258328
PIP	0.8661983428147376	1.454768544369784	-0.5885702015550464	0.15961257679194785	0.9292468418597121
TNNI3K	3.6646908061383554	4.253127838036791	-0.5884370318984358	0.10291640950696956	0.8883003080288766
TFF3	9.075517256227213	9.663896329783142	-0.5883790735559291	0.14940736929507448	0.919643637486018
FAM184A	4.812496158476205	5.400657384914554	-0.5881612264383493	0.029667468736107816	0.6576776241380625
SBSPON	7.032767366314571	7.620750698764417	-0.5879833324498458	0.06568988245707197	0.8121820361902204
AATK	7.0231028770373545	7.610745883718221	-0.5876430066808664	0.010124366480090519	0.4776812495735972
CTC-435M10.3	0.8310471454379372	1.4181661970327228	-0.5871190515947856	0.3892959202353392	0.9854763185071321
PLA2G5	5.348947515063984	5.935178645394134	-0.58623113033015	0.1585141413565505	0.9258690001236363
KRT6A	4.706389948506369	5.291411592413165	-0.5850216439067957	0.21110816266975474	0.9582363728313963
DDX25	2.0546010466541857	2.638893885036394	-0.5842928383822081	0.014770189585497362	0.5379893854621559
SPACA3	1.4405258123336633	2.024341546817802	-0.5838157344841386	0.07074089289922614	0.8319030289542823
NKX2-8	0.48976073915387197	1.0725781657051032	-0.5828174265512313	0.2365197559744442	0.9640773938689743
CALHM3	0.3410820823703572	0.9238821954561525	-0.5828001130857953	0.0534277435941779	0.7753195747706517
SERPINA3	9.906203928066665	10.488615809956645	-0.5824118818899802	0.29194970865195113	0.9745212782201859
GOLT1A	5.614369735253166	6.196743212759737	-0.5823734775065708	0.1290904550595462	0.9097532806009552
COX7B2	0.0	0.5820074808265052	-0.5820074808265052	0.3892959202353392	0.9854763185071321
SLC39A5	5.143766467627909	5.725321811121808	-0.5815553434938989	0.13383612325518868	0.9139195638258328
AQP7	5.7948624555050285	6.3745265560515865	-0.5796641005465579	0.0632781032189651	0.8025203955087931
KRT17	4.883795023060058	5.462659893625339	-0.5788648705652815	0.49944883747098967	0.9854763185071321
ANGPTL4	7.946545856847761	8.524717711832633	-0.5781718549848716	0.07132127060555249	0.8326301155566166
LRRC2	4.323420107355333	4.900940286168727	-0.5775201788133941	0.022264531246423136	0.6070084476943984
RBP7	7.548955998688932	8.125911429350614	-0.5769554306616822	0.003373341122299922	0.3118542564432801
CCDC163P	5.012794771351463	5.589109009360666	-0.5763142380092026	0.0016406876371363177	0.2280931545612719
FBLN2	8.51102789423126	9.08729567395255	-0.5762677797212898	0.11779812587642435	0.9007559441928051
VGLL3	5.177555009233037	5.753707250257649	-0.5761522410246114	0.062229937263453605	0.8025203955087931
SRRM3	5.203085508020893	5.779180278783907	-0.5760947707630146	0.027380972963230388	0.6535547570201203
C2CD4A	3.3767707210292874	3.95216108345583	-0.5753903624265426	0.18587402763508765	0.9457754538583589
RP11-169F17.1	0.7903740363605737	1.3651998482451015	-0.5748258118845279	0.33186600272652267	0.9785791402878176
KLK1	5.929388922993089	6.504035771347927	-0.5746468483548375	0.35646475517819454	0.982825927591554
SPRR2D	3.1173493612124976	3.6908474170837415	-0.5734980558712439	0.26007502204568067	0.973302405605644
CRISP3	2.647008541812279	3.22004415777937	-0.5730356159670911	0.30575588628318506	0.9779028442757544
HIST1H2AD	2.4054841168168233	2.9770032816044543	-0.571519164787631	0.24469913962044787	0.9685852490257764
RNLS	6.311317008869045	6.882394505687838	-0.571077496818793	0.025736614919399936	0.6372967698974651
SFTA3	0.5708470889819012	1.141621241589987	-0.5707741526080857	0.02623322748419077	0.6395710025998425
GCK	3.3990770153684204	3.9694088322217036	-0.5703318168532832	0.01138240671839752	0.5023971150163203
PLGLB1	4.837878941718242	5.407989669581685	-0.570110727863443	0.01251298302074133	0.5191035234025994
SLURP1	2.830667395507412	3.400330553519489	-0.569663158012077	0.1852576785361828	0.9457754538583589
AMH	3.1064649784513665	3.6750514354619184	-0.5685864570105519	0.1286231700081477	0.9097532806009552
GDF6	2.4469385055567763	3.0154610790343637	-0.5685225734775874	0.05552451566101779	0.7826721975375047
ZNF749	6.683441487723522	7.251952028537698	-0.5685105408141755	8.276170080488976E-4	0.19715064671984167
CPB1	5.214454489600457	5.782500962060403	-0.5680464724599457	0.10330857570224228	0.8887367882329884
MUC16	0.7337783676030178	1.3018212841996473	-0.5680429165966294	0.22568040648254695	0.960611187493939
CNTD2	2.585622050721226	3.153505797236222	-0.5678837465149957	0.10933476894344574	0.8945214788850107
POU6F2	1.4303417092465498	1.997858876744586	-0.5675171674980362	0.10770124310097351	0.8945214788850107
KIRREL3	3.414659429127839	3.9799853782838364	-0.5653259491559974	0.08410375312784846	0.8643891376774132
SRCRB4D	3.076654733250857	3.641823883003835	-0.565169149752978	0.0014534189857602353	0.2261367424860146
MMRN1	6.843052413720425	7.407738459115809	-0.5646860453953835	0.12538889288795918	0.9083462678104663
CSAG1	1.2150840684882416	1.7788635923676654	-0.5637795238794239	0.33279133253074344	0.9785791402878176
ZNF600	6.691376510765087	7.254780816870051	-0.5634043061049638	6.900946422352394E-4	0.1819907745164119
ODF3L2	1.3340590204630633	1.8962290393239813	-0.562170018860918	0.01001638192669363	0.47760236335201256
ADRA2B	3.4693634122763615	4.031521055631293	-0.5621576433549316	0.029252424875303773	0.6576776241380625
LYG2	0.7475001536887022	1.308778680936647	-0.5612785272479449	0.03702904118124306	0.7128677568634235
SRMS	2.386537509871339	2.9475587054528565	-0.5610211955815174	0.1473237811558391	0.919643637486018
ASPA	5.7927485510491294	6.353182843744951	-0.5604342926958212	0.028842386935727493	0.6576776241380625
AP3B2	4.901195018427412	5.461581909636708	-0.560386891209296	0.13528583032218233	0.9145603347541146
HCAR3	3.093668487411316	3.6540044539789562	-0.5603359665676404	0.14322333987746116	0.919643637486018
SERPINA10	1.4338344560707725	1.9940594798940379	-0.5602250238232653	0.038744524303187755	0.7259416426025261
KRT6B	3.5187149174180243	4.0784643386444595	-0.5597494212264351	0.4271364330067281	0.9854763185071321
LRRC37A3	5.891395366981672	6.450758261675948	-0.5593628946942761	5.433481822627595E-4	0.16771961178592162
BPIFB4	0.5598771120495604	1.1181826931000134	-0.558305581050453	0.11098782208100344	0.8975306671563006
KLRC4-KLRK1	3.1594588753235904	3.716907507959972	-0.5574486326363814	0.09312940583571483	0.8826682886258981
LZTS1	4.369402870061311	4.926650295036012	-0.557247424974701	0.005232795852140204	0.3708158679345424
SPP1	6.754853179354663	7.311205733267688	-0.5563525539130243	0.16406393999183666	0.9335301419996158
BST1	6.445847178739026	7.001705542472852	-0.5558583637338259	0.04670516303756356	0.7619780033477951
HOXB8	4.520180666890426	5.075784892137589	-0.5556042252471629	0.22285076765796674	0.960611187493939
NXF2	0.722156372374434	1.2773838503029793	-0.5552274779285453	0.00837684988502907	0.4511633287609254
SYT14	0.43709423712142653	0.9897902282828187	-0.5526959911613922	4.864502272089455E-4	0.1610769370532603
CDH15	1.3272929310096548	1.879717520945489	-0.5524245899358342	0.02790483106777808	0.655745526975967
PPY	1.4017461655271077	1.9539630207778351	-0.5522168552507274	0.16975888580819876	0.934880202098251
STXBP5L	1.6727730740348166	2.2248708181762993	-0.5520977441414827	0.016523290661159984	0.5614219580616523
ANKDD1A	5.784808900584838	6.336721580720989	-0.5519126801361516	8.788379100788113E-4	0.19780285158937155
ZIC2	1.2453607139884784	1.7957971612380597	-0.5504364472495813	0.040709088606683985	0.7326754683162277
CDH10	1.994289385939257	2.5443175689007953	-0.5500281829615383	0.019885669426605745	0.5956542953903681
AK4	8.677244610915	9.227171636916149	-0.5499270260011482	0.028303374046744656	0.6576776241380625
NBPF14	6.67378571441344	7.223207411940888	-0.549421697527448	0.0025386316182632873	0.27045041214742793
XRRA1	6.777240002165084	7.326546262582518	-0.5493062604174339	1.2553149081229176E-4	0.07883377623011922
SRCIN1	4.9364149223257865	5.485566907500177	-0.5491519851743902	0.023601195511099404	0.6156072930056541
ANKRD7	1.7899842649634654	2.3378260326297196	-0.5478417676662541	0.03363615497551875	0.6867507336481474
C8G	5.194607926058169	5.742277860596765	-0.5476699345385958	0.19085948072247716	0.945832071542246
LHX5	2.081777473991334	2.6287184072729604	-0.5469409332816264	0.029115191716077127	0.6576776241380625
IQSEC3	4.377133629633991	4.92388035372038	-0.5467467240863888	0.09240860174118959	0.881584837564455
