Name	Mean(log(thyroid_black))	Mean(log(thyroid_white))	logFC	M-W U test pval	Adj pval
PALM3	7.62929396263079	8.156314948341441	-0.5270209857106511	0.05344301225984971	0.3116195193916882
ABCC3	7.321613397223494	7.847864259527525	-0.526250862304031	0.04393226170191433	0.2809320049562022
RP11-894J14.5	1.7930774715162365	2.3182431804599397	-0.5251657089437032	0.057412295157062365	0.3217208367385907
NAT16	3.6772108228010656	4.20236688197336	-0.5251560591722941	0.07446468198037326	0.3640673256984048
CLDN1	7.278371400764801	7.802844459166568	-0.5244730584017674	0.06981955138277174	0.35399601051866336
NOS1	1.8889286628931163	2.4132164678236556	-0.5242878049305393	0.0015948427532893605	0.04745960167141476
GNRH1	4.735790317796264	5.259653953181672	-0.5238636353854087	2.6054634766348173E-5	0.003341598650455866
FAM203B	1.5156222937627104	2.0391157104542343	-0.5234934166915239	0.5057511862604545	0.8094507956916598
INSL3	1.726252703357919	2.249325240765546	-0.523072537407627	0.020144884504930682	0.19248616820765876
GULP1	7.516052284594366	8.039030030155798	-0.5229777455614322	0.0016099475662633145	0.04774771583267689
ASB12	0.9460602169377219	1.468316981333133	-0.522256764395411	0.014685252087347389	0.1665303929108161
GBP2	8.672558429569428	9.194682964778202	-0.5221245352087749	0.00318091252957986	0.07196370060709119
TRAPPC3L	1.659570238364117	2.181000633397544	-0.5214303950334267	0.023458049374001977	0.20668504847572522
SH2D2A	4.831340394351482	5.352545371833547	-0.5212049774820651	0.021303834793722776	0.19622938538732992
GPR126	4.292773765503427	4.812455114122372	-0.5196813486189447	4.378297815584853E-4	0.021336881249965252
IL1RN	5.74116096927224	6.260815644151541	-0.519654674879301	0.04085632865891964	0.270868386434745
STK32A	5.867934922525	6.386265778158887	-0.518330855633887	0.0016927540615895298	0.049089867786096364
CLIC6	8.202326899397134	8.720150949708215	-0.5178240503110807	0.016697505367837318	0.17490280500700517
MRGPRE	2.728549334422171	3.2455930085897853	-0.5170436741676143	0.009819374331611286	0.1366160774081778
C19orf33	8.579300073929785	9.096218728477764	-0.5169186545479789	0.05645694614271668	0.3192157414315915
LTA	2.2472315961111584	2.7625298980504764	-0.515298301939318	0.010970791772777377	0.14478265200421855
FAM27A	5.365346924688817	5.880245990048575	-0.5148990653597583	0.023514243470454943	0.20687990438836976
AC138969.4	10.239999028926354	10.754681523604479	-0.5146824946781248	1.56648456246522E-5	0.0023577534588112886
PLIN4	4.3068202770786765	4.82082574063435	-0.5140054635556739	0.029006726417444617	0.23068580852161633
IL17B	1.1869037355184402	1.700208664391892	-0.5133049288734519	0.003325361925874404	0.0734078683563935
BHLHE22	3.220333622273211	3.7335865531028016	-0.5132529308295908	0.001116048197788433	0.037779683602458994
STON1-GTF2A1L	3.621656191475281	4.134546024891165	-0.5128898334158838	0.05243154622810675	0.3093240427296016
MT-ND2	17.20093022967746	17.713670411175247	-0.5127401814977866	3.076838873786736E-4	0.01677706274533055
DPYS	0.8334839881755094	1.3450327590127353	-0.5115487708372259	0.02039204076332879	0.19332631253604576
NPW	2.0345968533659784	2.5450022314537226	-0.5104053780877442	0.030523539827309487	0.23544883834602304
TP53TG3C	1.0918140640155272	1.601831409315566	-0.5100173453000387	0.0010840237317751855	0.037249509817150334
CDH19	2.8310363306148405	3.3401636457239765	-0.509127315109136	0.001314650374189874	0.04199113891577494
C1orf227	1.1516801100371403	1.660734085802456	-0.5090539757653156	0.038477270787490525	0.26373656589453426
C1orf106	2.2918559504888183	2.800892590274651	-0.5090366397858328	0.08401805174680554	0.3839740924498928
C22orf34	4.734895711451463	5.243177940659348	-0.508282229207885	2.806064609371939E-4	0.01602007795168707
HBD	1.953960464070976	2.46212892036741	-0.5081684562964341	0.08110106458708788	0.37794590283010354
TNFRSF18	3.7350313207809034	4.242546101744014	-0.5075147809631106	0.032107983333710344	0.24083632309453576
KLHDC8A	3.388323106495926	3.8953058451051117	-0.5069827386091856	0.02774941143546028	0.22551195049647596
PDE10A	6.47115383066208	6.977531335000374	-0.5063775043382943	0.00458093659713088	0.0898041090494592
CD207	1.772133249424175	2.278345506050129	-0.5062122566259541	0.1572595399116128	0.5086725097308152
RIBC2	4.249015456508175	4.754893146926261	-0.5058776904180862	0.0011232825253745249	0.0378137178412585
CLEC18C	1.8684689828382204	2.3740486291840943	-0.5055796463458739	3.3601073589673014E-4	0.017737471078699274
CDH8	1.6680882672573467	2.1731829779768224	-0.5050947107194756	0.01024466134995694	0.1397571329628583
IL13RA2	4.007019790204915	4.511902211034472	-0.5048824208295564	0.015292224066373539	0.16878908163442113
TTC18	7.524658808184852	8.029250028364421	-0.5045912201795693	0.002479998092350333	0.061449966337257494
ULBP1	2.2548040687827617	2.759233121675133	-0.5044290528923714	0.04085632865891964	0.270868386434745
GATA3	6.259566434701272	6.762883365246412	-0.5033169305451404	0.027555246745480932	0.22443477358170785
GLP1R	2.0174860433884465	2.519400500869659	-0.5019144574812127	0.012114337780820383	0.15163320939127203
PLIN1	4.866748309829628	5.368038273237064	-0.5012899634074364	0.015138445897189157	0.16833081214099724
F2RL3	6.5974199465705965	7.0982340685941745	-0.500814122023578	0.04176854809587072	0.2744187582691189
MYRF	3.3131662978446634	3.8139582818660434	-0.5007919840213799	0.005048094884500864	0.09352584337388581
CLDN9	3.449146190513082	3.949408468195587	-0.5002622776825052	0.03687460239759599	0.2586903924749685
MUC1	9.456281639327814	9.956442174551702	-0.5001605352238876	0.07904590878683893	0.3743068358881722
C7orf13	6.006959946312906	6.507010214338662	-0.5000502680257553	2.6491665672256914E-7	1.4190182800680675E-4
WNT10A	2.4519294143576533	2.951867879842079	-0.4999384654844259	0.11573631744673318	0.44486910370196386
AMY1B	4.251884182528428	4.751625991090869	-0.4997418085624403	0.14575784111402812	0.4929511239310455
SAMD4A	6.86883399630011	7.368390477676416	-0.49955648137630604	6.434960843192394E-4	0.02699868451717745
C6orf118	2.1979227465763467	2.6971261697572153	-0.49920342318086863	0.05705247565515836	0.32049342585803337
TMPRSS4	3.0525522147409276	3.550108457025467	-0.49755624228453943	0.2013298495121988	0.5612458624393333
MYRIP	4.508769635629688	5.005823041517856	-0.4970534058881686	4.6264967858089534E-4	0.021942124860196005
ZNF728	2.952184050531752	3.4490400015308844	-0.4968559509991324	0.04186071105816758	0.2746279790314654
ITGB8	5.806772502048383	6.303145827449996	-0.4963733254016134	0.005178760534326532	0.09458340284690234
PTPRU	7.070709913489608	7.566822406328413	-0.49611249283880454	0.001009285910994362	0.03576092414597144
MIA-RAB4B	0.6527903412277923	1.1483220502954967	-0.4955317090677044	0.015841331531087022	0.17071143777760758
GFPT2	6.8823262421037015	7.37606962861357	-0.4937433865098688	0.020046756346564498	0.1919513809587974
DIRAS1	3.0097530174654206	3.503409603632777	-0.4936565861673565	0.005895557843457411	0.10225704709052036
RHOXF1	3.0211464787068882	3.513013936349056	-0.49186745764216777	0.045000082729638846	0.28495879926014694
WNT7B	3.2853490686512403	3.777006726853012	-0.49165765820177176	0.015525469978848294	0.16951430410958343
DNAJC25-GNG10	3.256861873082379	3.748460394492033	-0.4915985214096539	0.1397616893513971	0.48528882487466996
ERVV-1	0.4582011398419182	0.9479263055133722	-0.489725165671454	0.009285089053110984	0.13210940768379473
TULP2	0.993685158507216	1.4832964065353327	-0.48961124802811673	5.795656471435651E-4	0.025241779417716517
GPR158	2.3851873756368516	2.874476172290775	-0.48928879665392344	0.009285089053110984	0.13210940768379473
HIST2H3D	1.78700594741594	2.276083662687931	-0.48907771527199095	0.23557898777809305	0.6000509825754728
KRT17	4.013288204863111	4.501269180809756	-0.4879809759466456	0.3007310523543173	0.66082455664537
PKIB	5.137900066099258	5.625493876390055	-0.4875938102907975	0.008991570051511188	0.13006709593178853
CCDC64	8.633492399927118	9.121048856401195	-0.48755645647407775	9.455104491310484E-4	0.03430206434178218
NDST3	2.1071259143505454	2.5943016503728638	-0.48717573602231834	0.0030422041729489813	0.07013243341486942
CRHR1	2.7510635094233926	3.2372490462195085	-0.48618553679611587	0.009260306587590805	0.13210940768379473
KCNJ16	11.263488060519391	11.749512893858244	-0.4860248333388526	1.3269636146817643E-4	0.010154059391001804
C8orf46	4.980271701650374	5.464745390963878	-0.48447368931350354	0.02604368529812151	0.2180724582296041
CPA3	2.9239938453303	3.4079577569071224	-0.4839639115768226	0.13089190021554298	0.46943743338429866
C1orf168	4.053206736087509	4.537131391309469	-0.48392465522196026	0.044609278925239915	0.28356865193245
CCL24	1.6260163765454736	2.1097839993878664	-0.48376762284239283	0.08158143921189653	0.378634345292319
NXNL2	3.020597169565733	3.5032240712743454	-0.48262690170861244	0.005019465943400747	0.09328011608287184
MPZL2	9.497440985910885	9.978501601392033	-0.4810606154811481	2.746832174168601E-4	0.015830793530366632
ZNF98	4.9247280927079675	5.405399465598316	-0.4806713728903489	0.023234436961951155	0.20581010017074633
HTR1B	1.1748654556247637	1.6555183505072273	-0.48065289488246354	0.0025178482322223417	0.06171608614432474
DSC2	5.733936499040632	6.214147870979361	-0.4802113719387293	0.00762387683827126	0.11877334899794369
CR1L	1.3444695251400995	1.8239008441974216	-0.47943131905732206	0.11852178397009305	0.4481974106443801
FBXL16	8.874414732342832	9.353558782385518	-0.47914405004268623	0.03729074523342357	0.2601068755998124
EVPLL	4.380038075385806	4.8589205795304204	-0.47888250414461453	0.018169949958791953	0.18262203567854252
PI16	8.51348756141694	8.99225142826797	-0.4787638668510308	0.12135954756240352	0.4527243097514324
PLAUR	6.931404627974781	7.409210593948311	-0.47780596597352964	0.029687950893239612	0.23315091059408358
NFE2L3	5.985352482488319	6.461986003213759	-0.4766335207254393	0.06303979852724995	0.33727403371864745
SHC3	3.1698577387805695	3.6461553167291423	-0.47629757794857275	0.005495609698338733	0.09764492080599513
CLDN16	3.292393058568406	3.7685450608223214	-0.47615200225391563	0.15618632527409493	0.5076682769751591
EVA1A	6.045115286852501	6.5205942731640345	-0.4754789863115336	0.08993288221814422	0.3974417983394425
CCL25	0.8473007834097225	1.3211599544347465	-0.47385917102502406	0.07328035926997112	0.3612836770505452
HBM	1.4407251990189982	1.9132252779801935	-0.4725000789611953	0.050781354977212034	0.30422040685690316
TNFRSF8	2.5840514849724325	3.0562681167507693	-0.4722166317783367	0.021098201123325944	0.19524412543598174
HSPB8	9.377442788747903	9.849625041862536	-0.47218225311463335	0.017463436861908432	0.17887745339093158
GLYAT	0.3308534432334186	0.8028625104661461	-0.4720090672327275	0.004201641124819577	0.08492817776383367
GCNT4	3.090044699179823	3.560853621092448	-0.4708089219126248	0.005418621961704728	0.09712986532142373
DNAH11	5.443960246965755	5.913813145311317	-0.4698528983455619	0.015408458557752858	0.1691493955719078
HSD17B13	1.4204378941183144	1.8895706655613458	-0.46913277144303134	2.090842957913619E-5	0.002884729693145669
HLA-DRB1	10.858837102672219	11.325880567128737	-0.467043464456518	0.009561627546840978	0.13467622651436031
DPP4	4.7327977432122275	5.198847675061081	-0.4660499318488531	0.16717127899605222	0.5216798034743151
CHST13	0.9581656657827187	1.4240054812267866	-0.46583981544406794	0.004795667102366563	0.09193546238768405
CRTAC1	7.012556779626284	7.478313788563932	-0.46575700893764793	0.03737445177551757	0.26039155154388904
SLC4A1	1.223516558592701	1.6885745917991297	-0.4650580332064287	0.015100214792438615	0.16819884513754865
EVPL	7.791392528550486	8.25632984012028	-0.4649373115697939	1.6808802338563744E-5	0.00250919596876986
GRIK2	5.087879942925538	5.552716918327923	-0.46483697540238555	0.14525076003107895	0.49291689762479807
H2AFB1	0.3502026007581356	0.813946324807324	-0.4637437240491884	0.04896395466246395	0.2980386170831529
ABCC4	6.364641505932968	6.8273744656109026	-0.4627329596779344	0.0023480078603821397	0.05972335077273677
PDE3B	3.4159026737834632	3.8776597278831253	-0.46175705409966206	0.021149446752713463	0.19542045878255587
CTC-435M10.3	0.9141924031606867	1.3757331472290981	-0.4615407440684114	0.29393291690107415	0.6556965069331654
CLEC4F	1.7401391291995052	2.201632756294247	-0.4614936270947416	0.02408264002863425	0.21035637419735587
DMRT3	6.6645289324090085	7.12557990164478	-0.4610509692357718	0.3460451784433197	0.6975290304161305
ASCL5	1.9016841998784046	2.3624805761327834	-0.46079637625437875	0.008776898029103086	0.12901119201454836
ST3GAL4	7.984425112765451	8.445056070116365	-0.4606309573509142	6.456636333298515E-4	0.02699868451717745
C1orf226	4.308584190877242	4.768678233725284	-0.46009404284804223	0.0015069202242686819	0.045816412561571346
CHIT1	5.489818228279484	5.949338550808587	-0.45952032252910335	0.2312640129414879	0.5945483065627297
BFSP2	2.720666940436088	3.179908443956546	-0.4592415035204578	0.14857104218104167	0.4961994902257713
PTGS2	5.376495394911955	5.83528225981337	-0.4587868649014153	0.10065817830733947	0.4170124529875493
NCR1	1.427009701989398	1.885195332537264	-0.458185630547866	0.03813503309504562	0.2634731497446779
SCEL	4.623525651171541	5.081661609527304	-0.45813595835576315	0.11362887625434304	0.44114455219443516
FBN3	5.198678653873271	5.656441659695332	-0.457763005822061	0.07795695406429826	0.3720524233278302
AP000769.1	4.680029554345402	5.137607171001328	-0.457577616655926	0.001983547251763751	0.05383660588542687
TRIM17	4.889298767802436	5.346512296263588	-0.4572135284611516	0.004850753822605025	0.09240787512268066
GDF15	6.577436076458048	7.034416628002526	-0.45698055154447736	0.11258655003694873	0.4391574746782845
STEAP1B	1.9654763182520691	2.4223117248457386	-0.4568354065936695	0.005222990185280274	0.09474212873936688
ANKDD1B	3.4704401048139646	3.9267767747169016	-0.456336669902937	0.00163541516089738	0.04796164397787936
C19orf71	6.296289570622779	6.7522106695541755	-0.45592109893139643	6.81281052637317E-4	0.0280078793016497
FAM27E3	4.718623508337689	5.174352319591465	-0.45572881125377585	0.003718425881077958	0.07847041963637516
LDLR	7.020231430175851	7.475801167790275	-0.45556973761442343	0.10530271436255667	0.42475593221946445
LCN2	5.642602761220274	6.0971241234400715	-0.4545213622197979	0.13467238501994672	0.4756891923939623
CTNND2	2.7306264671314686	3.184940274400997	-0.4543138072695285	0.020843592499769636	0.19417059161422232
OTOF	1.1328378877279612	1.586495834490103	-0.4536579467621418	8.381277443836321E-5	0.0071999917361861825
GRIN2C	8.606055144862898	9.05944219014783	-0.45338704528493246	0.1610598267042883	0.512353111604978
DPY19L2	8.414884019801018	8.86809156312187	-0.4532075433208522	0.004299897100257355	0.08633927893041561
PRND	0.39277819312140644	0.8458804608562807	-0.4531022677348742	8.31752317954737E-4	0.031861578409625904
ABCB4	3.7907910283315887	4.24372599453512	-0.4529349662035309	0.0022914367460374896	0.0591099801966498
SIGLEC14	3.2246503266026005	3.6772048904039596	-0.45255456380135906	0.1720118823209127	0.5270323689146134
PRKCA	5.982781767299042	6.43415744003194	-0.45137567273289747	1.273733906115293E-4	0.009993061382138901
KRT222	3.6080386329591394	4.059023668242128	-0.4509850352829887	0.0549327466000783	0.31539570651974336
P2RY14	4.7871886883573325	5.237947058439861	-0.4507583700825286	0.004920417016504475	0.09276463219935767
SLC22A31	2.8663248138511865	3.3168359243998333	-0.4505111105486468	0.21355223185512617	0.574223128088817
SERF1A	5.780914824548858	6.229841374176403	-0.4489265496275454	0.002715146789123546	0.06480767145939452
SGCG	1.2806019474064319	1.7294983884520727	-0.44889644104564086	0.01114471961864738	0.14581008167730325
B3GNT5	6.672795100665791	7.121426677490501	-0.44863157682470955	2.1777437950731837E-6	6.455033580793106E-4
C8orf22	0.8165553921921996	1.2651346104778538	-0.44857921828565417	0.0036323268907790807	0.0773706869413668
PTPRQ	5.56109081856721	6.00944781671283	-0.4483569981456199	0.09990020625953355	0.41585887003397143
PASK	7.6681363807276055	8.114758530865346	-0.446622150137741	0.03262668555229631	0.2425895415651037
FAM3D	4.13936129414145	4.58535564169226	-0.44599434755081013	0.010083294280586852	0.13880344326383048
MT-ATP6	18.229999997427807	18.675655429790545	-0.44565543236273797	0.008729819612823264	0.1288391205743414
NTF4	4.637935489576704	5.0832266188719935	-0.44529112929528925	0.051987170526824555	0.30769917115194306
CIDEA	2.0184663937993803	2.4636467507367317	-0.44518035693735136	0.062392823514734186	0.3354880725864597
PCDHA2	1.3503600741918758	1.7955090797784188	-0.445149005586543	0.003006158829615968	0.0695656475285464
CDSN	1.024707251216832	1.4696461556548472	-0.4449389044380152	0.15915110063938143	0.5103820822053908
KLRC4	2.6917981875767634	3.1367000759085952	-0.44490188833183186	0.05551486708535125	0.3167408393980003
MARCO	4.547318615569484	4.991988944095313	-0.4446703285258291	0.33260999628151267	0.6874141230457227
TMEM45B	7.460925736585793	7.905245863457745	-0.4443201268719523	0.007749605190688347	0.11950534270348533
TMEM246	6.259062504976902	6.703299084929865	-0.44423657995296306	0.030103253787454265	0.23409071647186896
APOL4	5.592253520909456	6.0362401388817375	-0.4439866179722811	0.29057279744498155	0.6534031098985065
