Name	Mean(log(prostate_black))	Mean(log(prostate_white))	logFC	M-W U test pval	Adj pval
FEV	5.621469452424083	6.2815884574826075	-0.6601190050585242	0.3429863200225286	0.7479902838283189
TPSG1	3.2625296913722455	3.9225819596116906	-0.6600522682394452	0.09777669633018937	0.5318725189860839
NPIPB7	1.552960687609686	2.212599635635947	-0.659638948026261	0.05722611646616027	0.4646464703886361
PDLIM7	11.610768699747824	12.269438287689653	-0.6586695879418283	0.02833717128583424	0.3944923770793674
MMP23B	6.377654204823933	7.035505653522674	-0.6578514486987412	0.058551625189977696	0.4674889074791205
CYP3A43	2.203290400417459	2.860023281953115	-0.6567328815356559	0.1375070578266936	0.5842927058188856
COL5A1	8.420768971391594	9.077077436476547	-0.6563084650849529	0.02692136217245278	0.3878891201619541
ADAMTS1	9.10999720705765	9.766292870521426	-0.6562956634637764	0.06058762149622021	0.4701413560669631
AQP10	1.7991031485283115	2.455351441155477	-0.6562482926271653	0.10947926028487531	0.5500238036712136
RFPL2	6.881577450506038	7.537748282691341	-0.6561708321853033	0.2696714945762504	0.6998086718755588
LCN6	6.253086002440178	6.909208299618592	-0.6561222971784133	0.08991088811188419	0.5198276489821063
KRBOX1	6.113138420927021	6.768747472954001	-0.6556090520269793	0.19377360872479632	0.6387339297911295
UBE2F-SCLY	0.9530553867013646	1.6080007249843098	-0.6549453382829452	0.08802619991559046	0.5159746227430748
TDGF1	2.5147780617649387	3.1692059788927853	-0.6544279171278466	0.14153826722158291	0.5894568768898852
CLECL1	2.8754655000813267	3.5291132013053548	-0.653647701224028	0.14290199404698145	0.5918879043856325
CDCA3	4.835450558011016	5.487171396540256	-0.6517208385292399	0.012824320666006472	0.3186310067794132
CASQ2	5.939216726032296	6.590455217103844	-0.6512384910715481	0.2696714945762504	0.6998086718755588
TMEM240	5.9430581841019725	6.592913641572124	-0.6498554574701512	0.05217117046098496	0.456579219815213
CYB5R2	8.44768885472176	9.097527971608345	-0.6498391168865858	0.008561191748907127	0.28661107377039813
MAGEL2	2.22461062157731	2.874383908530541	-0.6497732869532311	0.5741538921679956	0.8710113023043345
FPGT-TNNI3K	4.003107555602035	4.652727787244858	-0.6496202316428237	0.11631419126901676	0.5593646821735763
ADRA2B	3.583010151136602	4.232574290933709	-0.6495641397971066	0.03136210249277127	0.40365131491049494
DLX6	2.231486329989912	2.8809215765519225	-0.6494352465620103	0.20251827329391314	0.6466098866109302
CRABP1	5.09998228316726	5.747857989323187	-0.6478757061559266	0.25264094328091946	0.6865259413655782
FAM150B	4.27776945578017	4.923838230900578	-0.6460687751204075	0.04583500275729102	0.43795753946263594
LIF	4.982439431309674	5.627981343376563	-0.6455419120668893	0.18866167484246343	0.632880166187317
ETV4	5.426095544164502	6.070257743583027	-0.6441621994185249	0.08167933489449797	0.5056234014611138
AKR1B15	0.7243340816513457	1.3678912320935042	-0.6435571504421584	0.15273199051536002	0.602068184256653
GFRA2	4.5344536909661395	5.174825879526771	-0.6403721885606313	0.07570889952100268	0.4954403442603309
WDR90	7.799998902541402	8.439325528075948	-0.6393266255345456	0.0015999275503144617	0.21387470345525378
NPTX2	5.229260958234852	5.866767869847389	-0.6375069116125367	0.12105405454620677	0.5671820019026287
CCK	8.238474230068114	8.875848079423172	-0.6373738493550576	0.29899374024061764	0.7187531675372398
AL049840.1	3.275615599922326	3.9129206509753836	-0.6373050510530573	0.011947276712869659	0.3153388456446119
RP11-463D19.2	0.0	0.6369624644276874	-0.6369624644276874	0.43379843270712315	0.7999531243886316
GABBR1	8.228470589793542	8.864943382581597	-0.6364727927880551	0.0011489884759487978	0.20283538167562284
BX649567.1	0.34397449630747595	0.980102369325544	-0.636127873018068	0.06197728265564295	0.4723059806081727
DZIP1L	5.149316797763234	5.7847181863142145	-0.6354013885509806	0.015376608861342622	0.3345744331932758
C1QTNF4	3.455495561922776	4.089920882641073	-0.6344253207182975	0.0748858103900526	0.4944961489570841
PALM2	1.9695724119599793	2.6033497756348756	-0.6337773636748962	0.021280608517110777	0.36876415424989994
C19orf71	4.353843062923392	4.98738142215088	-0.6335383592274875	0.009487323288083105	0.2936701216839113
IL31RA	1.5018040585956831	2.135281422177034	-0.6334773635813511	0.07737722597144348	0.49777253245917646
MT1A	7.0361344688808725	7.669556626433085	-0.6334221575522125	0.258937410058814	0.6917658958473112
SDR9C7	1.4162809603939484	2.048605672679776	-0.6323247122858278	0.07087931349847976	0.48729862492801557
RTEL1-TNFRSF6B	4.994667576766259	5.626738500132629	-0.6320709233663697	0.003914354439729872	0.24330451555071822
IL20	0.9652227227575612	1.5971815857095404	-0.6319588629519792	0.2343946060939629	0.6736301982299593
TSPYL2	9.886152530487324	10.517078464984472	-0.6309259344971476	4.0433300129860683E-4	0.1583768730029917
FSTL3	8.390773110735529	9.021347979307992	-0.630574868572463	0.0021722829325186988	0.23133498082343953
BEAN1	2.8708552798110247	3.5012388459039028	-0.630383566092878	0.023957359296884473	0.381058015296821
FAM156A	6.957659631355056	7.587309178968732	-0.6296495476136759	0.00843570504940605	0.28609136007408376
KLF2	8.217694605984873	8.84718912211346	-0.6294945161285881	0.021280608517110777	0.36876415424989994
TEX29	2.3835604699750714	3.010926488413582	-0.6273660184385106	0.11515231053693309	0.5576053920496212
XIRP1	1.3678102627361803	1.9937443115996833	-0.625934048863503	0.39090974538406464	0.7762782993059192
NRBP2	8.404613808804935	9.030000428199399	-0.6253866193944635	1.0513712089366134E-4	0.15286547208955073
AL645608.1	0.44226609086269636	1.0668231197912446	-0.6245570289285483	0.25472780099219217	0.6880899898649961
GNRH1	3.9652548586892724	4.589565148227324	-0.6243102895380517	0.03297575528490038	0.4090970403600856
TMPRSS5	2.0859269512238283	2.7083964044574693	-0.622469453233641	0.003613486417456624	0.2375769481397835
RPA4	0.5667208235585359	1.1891083021316664	-0.6223874785731305	0.003914354439729872	0.24330451555071822
RP11-160N1.10	0.15766390520958468	0.7798709901118569	-0.6222070849022723	0.10618294646350301	0.5436614621853576
LRRK1	7.3561601336619775	7.977865990838206	-0.6217058571762282	0.034232166612981896	0.41096652495426916
GAS1	7.859240564252653	8.479999745186722	-0.6207591809340691	0.08896452308531921	0.5176427777731097
TEKT3	2.4774860021385203	3.098240900444885	-0.6207548983063647	0.09279868315110751	0.5248552003434297
GPR3	3.1106512781288633	3.73104278804952	-0.6203915099206565	0.16156013639755507	0.6114470790279346
CHURC1-FNTB	2.057503379937624	2.6770973040035875	-0.6195939240659634	0.3303704360267232	0.7415216146066901
PCDHB6	3.0549137377415088	3.6744744394879256	-0.6195607017464169	0.03871977092841972	0.42074252276156315
NAIP	6.284618190600883	6.902695395190168	-0.6180772045892855	0.007832616223224509	0.2847257617911472
TDRD9	3.2012557949496045	3.8192151766729383	-0.6179593817233338	0.08617349946252506	0.5135444280796814
RECQL4	7.310768116086294	7.928655465613039	-0.617887349526745	0.07009949080973732	0.4867144211311232
TP53TG3C	1.382397769757853	2.000150945111351	-0.6177531753534982	0.11748526310688112	0.5618806753420481
S100A3	4.266112161458097	4.883841489599787	-0.6177293281416896	0.03297575528490038	0.4090970403600856
TBX2	7.689240048892947	8.306961838937593	-0.6177217900446452	0.009349770352485964	0.2925739135042515
RSPO2	6.059215360374198	6.676277138672316	-0.617061778298118	0.16306822220726325	0.6114470790279346
TLR9	1.8611986886532461	2.47813921586666	-0.6169405272134141	0.12844555919128708	0.5756029832656792
PTP4A3	9.165391885219272	9.782134532075657	-0.6167426468563857	0.04475559047615707	0.43681072548326505
ZNF676	2.3584704039058924	2.9740258561796433	-0.615555452273751	0.09279868315110751	0.5248552003434297
AC016722.1	1.1629932540651695	1.7766981770176042	-0.6137049229524347	0.05339853044177556	0.458723602078121
RHOBTB1	6.748462868805548	7.361917970500118	-0.6134551016945693	0.050967493431550936	0.45434164971874974
RP11-166B2.1	5.804582657568332	6.417312373289495	-0.6127297157211631	0.07993575936792385	0.5028635749943451
FKBP10	9.365382494725232	9.978090762275027	-0.6127082675497952	0.04638288127300216	0.4390462753346754
GSG1L	2.0902095894216934	2.7025442224050438	-0.6123346329833503	0.16156013639755507	0.6114470790279346
MICA	8.283071626269798	8.894605431739803	-0.611533805470005	0.005195271978015059	0.25750501639260215
NPB	1.2377097014000311	1.8489647611633084	-0.6112550597632773	0.05037443028650235	0.4519306031417639
PCDHB16	4.001631105999964	4.6123616198066095	-0.6107305138066454	0.15273199051536002	0.602068184256653
LCAT	7.66768904072696	8.277637055293718	-0.6099480145667586	0.042150503703642705	0.43077720171197587
RP11-77K12.1	0.2645863951967013	0.8732763559932271	-0.6086899607965257	0.3964747385366161	0.779173188543094
TM4SF19	1.2968041129529628	1.905394757788887	-0.6085906448359242	0.2696714945762504	0.6998086718755588
LRFN4	6.304604021909156	6.9127032009796405	-0.6080991790704848	0.02870098833901613	0.3944923770793674
MSMB	15.883077110618114	16.49056185211103	-0.6074847414929145	0.22276120258911436	0.6623554320902776
AC138969.4	9.460768061538676	10.068202067364338	-0.6074340058256613	0.02692136217245278	0.3878891201619541
NANOG	0.7775332291393132	1.3848940089538493	-0.6073607798145361	0.014147768983657993	0.3278106472396684
SDHD	1.9410655105370962	2.5482357904787643	-0.6071702799416681	0.23836640271424403	0.6761883062666375
SPOCD1	2.8285582867177728	3.4354734581527513	-0.6069151714349785	0.1309858655768824	0.5777463269281139
GRPR	2.484585067053252	3.0911265215802346	-0.6065414545269827	0.28520583699933266	0.7095858884469736
SMTNL2	4.814697661572246	5.420624462484729	-0.6059268009124832	0.18530941089953468	0.6304604878203485
TBC1D26	0.572774679767216	1.1776776882250943	-0.6049030084578784	0.008561191748907127	0.28661107377039813
COL9A1	5.657717794254211	6.262481570027282	-0.6047637757730708	0.29434917276637107	0.7155215075308529
AGXT	0.6354564625836954	1.238971792083719	-0.6035153295000237	0.019909160647184843	0.36114106942881513
SLC9B1	3.5862157309861433	4.188646040856301	-0.6024303098701576	0.0031244055981987096	0.2323329680392357
MSANTD3-TMEFF1	0.5053851894595863	1.1073026855590653	-0.601917496099479	0.6552035319294766	0.8997561999321089
SHISA9	5.054256793753596	5.656064164123581	-0.6018073703699853	0.70669234599893	0.9175362518950961
AC010642.1	2.088765039439829	2.690086070446163	-0.6013210310063339	0.03216025650934762	0.40561121298354486
SLC25A41	2.7107429851309988	3.311923771135916	-0.6011807860049174	0.14018456215814945	0.5877166772615603
CACNG4	7.488450675502098	8.089334346533535	-0.6008836710314371	0.2115470143482494	0.6563363245843813
FAM27E3	4.576320214848358	5.1769547797871915	-0.6006345649388338	0.22659217804061926	0.6655962494315739
TMEM132D	1.7653411151310086	2.365750893339816	-0.6004097782088076	0.11172138321418823	0.5525990850344367
SORCS2	5.523894033110967	6.1240437835936	-0.6001497504826334	0.07246030151488503	0.4894833127555957
PCDHB4	4.940109774107478	5.540238140087351	-0.6001283659798728	0.15857559315989223	0.6088928320952893
COL1A1	10.380769611553468	10.980673810411448	-0.5999041988579794	0.039674882166204295	0.4218090799830196
ADAMTSL2	5.7800145181436955	6.37944118415251	-0.5994266660088146	0.04015988840791607	0.42350427775620575
MAPK11	7.179998143037296	7.778431982172166	-0.59843383913487	0.00748958524184451	0.2808416731007798
EFEMP2	10.334616968321011	10.932696171652731	-0.5980792033317197	0.014750914701303963	0.33165883770388616
SCGB1D2	6.965343109578513	7.563372317205102	-0.5980292076265892	0.2675006157928732	0.6990559929430058
RP1-317E23.6	0.7275083711999268	1.3251678613189741	-0.5976594901190473	0.01716070389185309	0.3476426465833465
GGTLC1	0.9868986326852974	1.5839419347386663	-0.5970433020533689	0.197237611056294	0.6411014407562424
KCNK4	1.0432669536758945	1.640274339059248	-0.5970073853833535	0.06705030226928144	0.4815142369590511
AC132192.1	3.4507640859755355	4.04772632647141	-0.5969622404958743	0.2568266181182034	0.6893627662739455
CDCP2	0.5565750720821027	1.1534470823553509	-0.5968720102732482	0.016247148109967524	0.3416778999754371
MFSD2B	1.7016738928950506	2.2983256061751303	-0.5966517132800797	0.012291502796679898	0.31662354870316023
RP11-403P17.5	0.9418220781716187	1.5383415951776103	-0.5965195170059916	0.15857559315989223	0.6088928320952893
NR5A2	4.377032840322192	4.973172955808528	-0.5961401154863362	0.14153826722158291	0.5894568768898852
CBX2	3.8361828908168474	4.432042055795209	-0.595859164978362	0.05788571756008132	0.466054238817065
EGR3	6.348415073700712	6.940908222002413	-0.5924931483017009	0.2696714945762504	0.6998086718755588
TMEM178A	6.4078056598897835	7.00021867800902	-0.5924130181192364	0.10618294646350301	0.5436614621853576
PITPNM2	5.995369575391532	6.587640319924608	-0.5922707445330762	5.263090606185683E-4	0.1583768730029917
PYDC1	0.8333006866057302	1.425223072418801	-0.5919223858130709	0.3718088552119675	0.764868730500435
DLK1	2.147094141656331	2.738225823150411	-0.5911316814940797	0.3799230177749927	0.7693082054389778
TPPP3	7.656922543344645	8.247305355856675	-0.5903828125120301	0.16611620301472596	0.6146502009963815
IL27	0.6349414690055514	1.2249629664926638	-0.5900214974871124	0.054021197706493385	0.4597355386124568
LIPG	5.159270555833283	5.749212783536519	-0.5899422277032365	0.16920683384610535	0.6169359075085628
RADIL	4.640787309193332	5.2306502029999	-0.5898628938065684	0.014956939982499029	0.3321899889771614
TMEM213	2.4324733334790425	3.022318168635781	-0.5898448351567387	0.13356496238820892	0.5798534195504317
PRPH2	3.880737759797059	4.4702630605709395	-0.5895253007738805	0.03552926410909785	0.416115085501537
IGSF9B	5.651603428730935	6.240570309106798	-0.588966880375863	0.05722611646616027	0.4646464703886361
ANKRD29	7.105368684984052	7.693257981225871	-0.5878892962418192	0.1297108842344672	0.5764506158316536
PRB3	2.3900834364980392	2.97719832235766	-0.5871148858596209	0.2807069575739327	0.707282112802499
PCDHGA8	2.0988378069664035	2.685700653639147	-0.5868628466727435	0.15857559315989223	0.6088928320952893
GSTM2	10.67307634916602	11.25988829765777	-0.58681194849175	0.16006260552798224	0.6111237257600864
PPFIA4	3.12320182698118	3.709333743714725	-0.586131916733545	0.02762144381479592	0.39116775641917834
PNCK	8.545384291742623	9.13078499748125	-0.5854007057386266	0.06932672285982433	0.48542032938220714
CELSR3	3.3553666456506415	3.940521653860837	-0.5851550082101955	0.037323771872268985	0.41778766646451304
PRH2	0.6233706400350274	1.2084772815955473	-0.58510664156052	0.20609548650143816	0.650391786547252
FAM179A	2.7224241231721433	3.3072248192065556	-0.5848006960344123	0.14987233326293237	0.5996210310598691
RP11-542C16.2	1.0664776612963291	1.6510719545312984	-0.5845942932349693	0.03256581955300375	0.40622514088993444
SPEG	9.509997948514691	10.094493671922807	-0.5844957234081161	0.042150503703642705	0.43077720171197587
CEACAM19	6.009241532401953	6.593708300142144	-0.5844667677401914	0.010654322260022941	0.3055693181095084
GPAT2	4.652209283274924	5.235863024804703	-0.5836537415297798	0.10727286005179959	0.5464764551785662
CPAMD8	9.576919378146455	10.16044926261134	-0.5835298844648857	0.0748858103900526	0.4944961489570841
CST5	1.0761660552593546	1.6596669003766054	-0.5835008451172508	0.24850304194399953	0.6827179664933051
NTNG2	6.228440812713679	6.811809228170797	-0.5833684154571177	0.08991088811188419	0.5198276489821063
SLC6A13	2.232934319692318	2.8162570163201637	-0.5833226966278455	0.15273199051536002	0.602068184256653
CHRNA1	1.0349111108557325	1.6165811122414986	-0.5816700013857661	0.07009949080973732	0.4867144211311232
CCL7	0.8684048920480232	1.449251342215568	-0.5808464501675448	0.17392336280845222	0.6196189912886408
FOSL1	5.668432611754603	6.248981174910963	-0.58054856315636	0.29899374024061764	0.7187531675372398
RP11-977G19.10	1.1746264151418324	1.7538413585676782	-0.5792149434258458	0.5239914344559482	0.8530376333522596
SOHLH2	4.336243375568256	4.915204615029548	-0.5789612394612922	0.46690910840079725	0.8226128163098887
ERG	6.590008371849164	7.168896007591109	-0.5788876357419452	0.3718088552119675	0.764868730500435
APOBEC3A	2.794369158915008	3.373077243439538	-0.5787080845245303	0.2007467263225312	0.6445697072965335
SERPINE1	7.253849896171176	7.8323625499836	-0.5785126538124237	0.34043882147543847	0.7467267032049482
PRIMA1	6.640007338095087	7.217983715019415	-0.5779763769243278	0.15709906258286033	0.6075787062559042
RBMS3	6.629972808761975	7.206751993787521	-0.5767791850255461	0.021280608517110777	0.36876415424989994
AC019171.1	3.4501126984297477	4.026702807423654	-0.5765901089939067	0.13227054456962517	0.5792044139701885
GOLGA8H	1.414669779148935	1.9911736636227761	-0.576503884473841	0.06483577406125196	0.4757409819514588
CACNA1H	9.17923090478688	9.755394187672515	-0.5761632828856342	0.308428882601841	0.7272277071394003
RP11-872D17.8	2.0860818488002346	2.6613371575307414	-0.5752553087305068	0.20430118411189124	0.6490028196486592
RP5-1021I20.4	3.162430481506216	3.7373339484627586	-0.5749034669565427	0.0025239835795766163	0.23133498082343953
